rank,score,category,can_id,dlc,byte,bit_in_byte,closed_value,open_value,stable_purity,action_hits,unrelated_transitions,median_delay_s
842,28.000,瞬时请求候选,0x2C1,8,1,2,1,1,0.6000,6,2967,-0.237650
843,28.000,瞬时请求候选,0x2C1,8,1,3,0,0,0.6000,6,1484,-0.217400
844,28.000,瞬时请求候选,0x2C1,8,1,4,0,0,0.6000,6,2973,-0.217400
845,28.000,瞬时请求候选,0x2C1,8,1,5,0,0,0.8000,6,1478,-0.237650
846,28.000,瞬时请求候选,0x2C1,8,2,0,0,0,0.6000,6,2973,-0.217400
847,28.000,瞬时请求候选,0x2C1,8,2,1,1,1,0.6000,6,2967,-0.237650
848,28.000,瞬时请求候选,0x2C1,8,2,2,1,1,0.6000,6,1484,-0.237650
849,28.000,瞬时请求候选,0x2C1,8,2,3,0,0,0.6000,6,1483,-0.237650
850,28.000,瞬时请求候选,0x2C1,8,2,4,1,1,0.6000,6,1484,-0.217400
851,28.000,瞬时请求候选,0x2C1,8,2,5,0,0,0.8000,6,1478,-0.237650
852,28.000,瞬时请求候选,0x2C1,8,2,6,0,0,0.8000,6,1478,-0.237650
853,28.000,瞬时请求候选,0x2C1,8,3,0,0,0,0.8000,6,1489,-0.197650
854,28.000,瞬时请求候选,0x2C1,8,3,1,0,0,0.6000,6,2967,-0.237650
855,28.000,瞬时请求候选,0x2C1,8,3,2,0,0,0.6000,6,2973,-0.237650
856,28.000,瞬时请求候选,0x2C1,8,3,3,0,0,0.6000,6,2967,-0.237650
857,28.000,瞬时请求候选,0x2C1,8,4,0,0,0,0.8000,6,1484,-0.237650
858,28.000,瞬时请求候选,0x2C1,8,4,1,0,0,0.8000,6,1483,-0.217400
859,28.000,瞬时请求候选,0x2C1,8,4,2,0,0,0.8000,6,1484,-0.237650
860,28.000,瞬时请求候选,0x2C1,8,4,3,0,0,0.8000,6,1484,-0.237650
861,28.000,瞬时请求候选,0x2C1,8,5,0,0,0,0.8000,6,1484,-0.237650
862,28.000,瞬时请求候选,0x2C1,8,5,1,0,0,0.8000,6,1478,-0.237650
863,28.000,瞬时请求候选,0x2C1,8,5,3,0,0,0.8000,6,1478,-0.237650
864,28.000,瞬时请求候选,0x2C1,8,5,4,0,0,0.6000,6,2973,-0.237650
865,28.000,瞬时请求候选,0x2C1,8,5,6,0,0,0.8000,6,1489,-0.197650
866,28.000,瞬时请求候选,0x2C1,8,5,7,0,0,0.6000,6,2967,-0.237650
867,28.000,瞬时请求候选,0x2C1,8,6,1,0,0,0.6000,6,2967,-0.237650
868,28.000,瞬时请求候选,0x2C1,8,6,3,0,0,0.8000,6,1484,-0.237650
869,28.000,瞬时请求候选,0x2C1,8,6,4,0,0,0.8000,6,1489,-0.197650
870,28.000,瞬时请求候选,0x2C1,8,6,7,0,0,0.8000,6,1489,-0.197650
871,28.000,瞬时请求候选,0x2C1,8,7,0,0,0,0.6000,6,2967,-0.237650
872,28.000,瞬时请求候选,0x2C1,8,7,1,0,0,0.8000,6,1478,-0.237650
873,28.000,瞬时请求候选,0x2C1,8,7,2,0,0,0.8000,6,1478,-0.237650
874,28.000,瞬时请求候选,0x2C1,8,7,4,0,0,0.8000,6,1484,-0.237650
875,28.000,瞬时请求候选,0x2C1,8,7,6,0,0,0.6000,6,2967,-0.237650
876,28.000,瞬时请求候选,0x2C1,8,7,7,0,0,0.8000,6,1489,-0.197650
877,28.000,瞬时请求候选,0x2C3,8,0,4,不一致,不一致,0.6650,6,529,-0.172400
878,28.000,瞬时请求候选,0x2C3,8,1,1,1,1,0.5000,6,736,-0.172400
879,28.000,瞬时请求候选,0x2C3,8,2,3,1,1,0.5000,6,714,-0.172400
880,28.000,瞬时请求候选,0x2C3,8,2,5,1,1,0.5000,6,723,-0.172400
881,28.000,瞬时请求候选,0x2C3,8,3,0,1,不一致,0.6000,6,615,-0.172400
882,28.000,瞬时请求候选,0x2C3,8,3,2,1,1,0.5000,6,721,-0.172400
883,28.000,瞬时请求候选,0x2C3,8,6,1,1,不一致,0.6000,6,632,-0.172400
884,28.000,瞬时请求候选,0x2C4,8,0,0,1,1,0.5225,6,705,-0.245000
885,28.000,瞬时请求候选,0x2C4,8,0,2,0,0,0.5300,6,212,-0.045700
886,28.000,瞬时请求候选,0x2C4,8,0,3,0,0,0.6550,6,140,0.103850
887,28.000,瞬时请求候选,0x2C4,8,0,5,0,0,0.8250,6,245,-0.045700
888,28.000,瞬时请求候选,0x2C4,8,0,6,0,0,0.7925,6,218,-0.046100
889,28.000,瞬时请求候选,0x2C4,8,1,0,0,0,0.6825,6,372,-0.196100
890,28.000,瞬时请求候选,0x2C4,8,1,1,0,0,0.7950,6,270,-0.145000
891,28.000,瞬时请求候选,0x2C4,8,1,2,0,0,0.8450,6,143,0.153900
892,28.000,瞬时请求候选,0x2C4,8,1,3,0,0,0.8050,6,280,-0.095000
893,28.000,瞬时请求候选,0x2C4,8,1,4,0,0,0.7100,6,281,-0.146100
894,28.000,瞬时请求候选,0x2C4,8,1,5,0,0,0.7650,6,283,-0.145000
895,28.000,瞬时请求候选,0x2C4,8,1,6,0,0,0.7600,6,351,-0.244500
896,28.000,瞬时请求候选,0x2C4,8,1,7,0,0,0.7075,6,210,-0.195000
897,28.000,瞬时请求候选,0x2C4,8,2,0,0,0,0.7525,6,280,-0.196100
898,28.000,瞬时请求候选,0x2C4,8,2,1,0,0,0.8975,6,149,0.655050
899,28.000,瞬时请求候选,0x2C4,8,2,2,0,0,0.8050,6,274,-0.195650
900,28.000,瞬时请求候选,0x2C4,8,2,3,0,0,0.8250,6,262,-0.195650
901,28.000,瞬时请求候选,0x2C4,8,2,4,0,0,0.8700,6,177,-0.046000
902,28.000,瞬时请求候选,0x2C4,8,2,5,0,0,0.7925,6,162,0.004400
903,28.000,瞬时请求候选,0x2C4,8,2,7,0,0,0.7975,6,170,0.002800
904,28.000,瞬时请求候选,0x2C4,8,3,1,0,0,0.5575,6,253,-0.146150
905,28.000,瞬时请求候选,0x2C4,8,3,2,0,0,0.7200,6,279,-0.146100
906,28.000,瞬时请求候选,0x2C4,8,3,3,0,0,0.8525,6,192,0.004400
907,28.000,瞬时请求候选,0x2C4,8,3,4,0,0,0.7900,6,149,-0.046800
908,28.000,瞬时请求候选,0x2C4,8,3,5,0,0,0.8350,6,142,0.003400
909,28.000,瞬时请求候选,0x2C4,8,3,6,0,0,0.7800,6,109,0.655050
910,28.000,瞬时请求候选,0x2C4,8,3,7,0,0,0.5700,6,282,-0.147250
911,28.000,瞬时请求候选,0x2C4,8,4,0,0,0,0.6750,6,284,-0.145650
912,28.000,瞬时请求候选,0x2C4,8,4,1,0,0,0.8575,6,212,-0.145650
913,28.000,瞬时请求候选,0x2C4,8,4,2,0,0,0.8050,6,211,-0.095000
914,28.000,瞬时请求候选,0x2C4,8,4,3,0,0,0.6550,6,213,-0.045050
915,28.000,瞬时请求候选,0x2C4,8,4,5,0,0,0.8100,6,212,0.004000
916,28.000,瞬时请求候选,0x2C4,8,4,6,0,0,0.8300,6,250,-0.146100
917,28.000,瞬时请求候选,0x2C4,8,4,7,0,0,0.8000,6,192,-0.196100
918,28.000,瞬时请求候选,0x2C4,8,5,0,0,0,0.8900,6,145,0.153950
919,28.000,瞬时请求候选,0x2C4,8,5,1,0,0,0.8650,6,183,0.104450
920,28.000,瞬时请求候选,0x2C4,8,5,2,0,0,0.7100,6,284,-0.194500
921,28.000,瞬时请求候选,0x2C4,8,5,3,0,0,0.7450,6,194,-0.196100
922,28.000,瞬时请求候选,0x2C4,8,5,4,0,0,0.7325,6,316,-0.145650
923,28.000,瞬时请求候选,0x2C4,8,5,5,0,0,0.7150,6,351,-0.145650
924,28.000,瞬时请求候选,0x2C4,8,5,6,0,0,0.6525,6,291,-0.046600
925,28.000,瞬时请求候选,0x2C4,8,5,7,0,0,0.8775,6,108,0.004400
926,28.000,瞬时请求候选,0x2C4,8,6,0,0,0,0.6200,6,395,-0.195000
927,28.000,瞬时请求候选,0x2C4,8,6,1,0,0,0.8250,6,215,0.103550
928,28.000,瞬时请求候选,0x2C4,8,6,2,0,0,0.7250,6,283,-0.096600
929,28.000,瞬时请求候选,0x2C4,8,6,3,0,0,0.8250,6,208,0.254300
930,28.000,瞬时请求候选,0x2C4,8,6,4,0,0,0.9125,6,138,0.404750
931,28.000,瞬时请求候选,0x2C4,8,6,5,0,0,0.6800,6,333,-0.096650
932,28.000,瞬时请求候选,0x2C4,8,6,6,0,0,0.8150,6,251,-0.095000
933,28.000,瞬时请求候选,0x2C4,8,6,7,0,0,0.6925,6,243,-0.145650
934,28.000,瞬时请求候选,0x2C4,8,7,0,0,0,0.7650,6,212,0.003400
935,28.000,瞬时请求候选,0x2C4,8,7,1,0,0,0.8975,6,159,0.654300
936,28.000,瞬时请求候选,0x2C4,8,7,3,0,0,0.8575,6,142,-0.095650
937,28.000,瞬时请求候选,0x2C4,8,7,5,0,0,0.9075,6,142,0.203600
938,28.000,瞬时请求候选,0x2D2,8,0,0,1,不一致,0.8600,6,111,0.252150
939,28.000,瞬时请求候选,0x2E1,8,0,1,0,0,0.6663,6,1545,-0.233250
940,28.000,瞬时请求候选,0x2E1,8,0,2,0,0,0.6667,6,1544,-0.237700
941,28.000,瞬时请求候选,0x2E1,8,0,3,0,0,0.6663,6,3092,-0.238250
942,28.000,瞬时请求候选,0x2E1,8,0,4,0,0,0.6663,6,3091,-0.241250
943,28.000,瞬时请求候选,0x2E1,8,0,5,0,0,0.6663,6,3092,-0.238250
944,28.000,瞬时请求候选,0x2E1,8,0,6,0,0,0.6663,6,3090,-0.237700
945,28.000,瞬时请求候选,0x2E1,8,0,7,0,0,0.8327,6,1546,-0.234700
946,28.000,瞬时请求候选,0x2E1,8,1,0,0,0,0.6663,6,3091,-0.241250
947,28.000,瞬时请求候选,0x2E1,8,1,1,0,0,0.8335,6,1546,-0.197650
948,28.000,瞬时请求候选,0x2E1,8,1,2,0,0,0.8335,6,1547,-0.196950
949,28.000,瞬时请求候选,0x2E1,8,1,4,0,0,0.8327,6,1546,-0.234700
950,28.000,瞬时请求候选,0x2E1,8,1,6,0,0,0.6671,6,1547,-0.213050
951,28.000,瞬时请求候选,0x2E1,8,2,0,0,0,0.7503,6,1545,-0.233250
952,28.000,瞬时请求候选,0x2E1,8,2,1,0,0,0.7599,6,1546,-0.233250
953,28.000,瞬时请求候选,0x2E1,8,2,3,0,0,0.8247,6,1547,-0.196950
954,28.000,瞬时请求候选,0x2E1,8,2,4,0,0,0.6751,6,1545,-0.233250
955,28.000,瞬时请求候选,0x2E1,8,2,5,0,0,0.6663,6,1545,-0.233250
956,28.000,瞬时请求候选,0x2E1,8,2,7,0,0,0.8327,6,1546,-0.234700
957,28.000,瞬时请求候选,0x2E1,8,3,0,0,0,0.8327,6,1546,-0.234700
958,28.000,瞬时请求候选,0x2E1,8,3,1,0,0,0.6671,6,1547,-0.213050
959,28.000,瞬时请求候选,0x2E1,8,3,2,0,0,0.8335,6,1546,-0.197650
960,28.000,瞬时请求候选,0x2E1,8,3,3,0,0,0.8327,6,1546,-0.234700
961,28.000,瞬时请求候选,0x2E1,8,3,4,0,0,0.9032,6,880,0.141300
962,28.000,瞬时请求候选,0x2E1,8,3,5,0,0,0.7847,6,2035,-0.234700
963,28.000,瞬时请求候选,0x2E1,8,3,6,0,0,0.8463,6,1385,-0.234700
964,28.000,瞬时请求候选,0x2E1,8,3,7,0,0,0.6595,6,3090,-0.238250
965,28.000,瞬时请求候选,0x2E1,8,4,0,0,0,0.8335,6,1546,-0.197650
966,28.000,瞬时请求候选,0x2E1,8,4,3,1,1,0.6671,6,1545,-0.225100
967,28.000,瞬时请求候选,0x2E1,8,4,4,1,1,0.6667,6,1544,-0.237700
968,28.000,瞬时请求候选,0x2E1,8,4,5,0,0,0.8335,6,1547,-0.196950
969,28.000,瞬时请求候选,0x2E1,8,4,6,0,0,0.8331,6,1544,-0.226700
970,28.000,瞬时请求候选,0x2E1,8,4,7,0,0,0.8327,6,1546,-0.234700
971,28.000,瞬时请求候选,0x2E1,8,5,0,0,0,0.9280,6,658,-0.108050
972,28.000,瞬时请求候选,0x2E1,8,5,1,0,0,0.7747,6,1546,-0.233250
973,28.000,瞬时请求候选,0x2E1,8,5,2,0,0,0.5846,6,2362,-0.233250
974,28.000,瞬时请求候选,0x2E1,8,5,3,1,1,0.5690,6,3090,-0.237700
975,28.000,瞬时请求候选,0x2E1,8,5,4,0,0,0.6607,6,3091,-0.232650
976,28.000,瞬时请求候选,0x2E1,8,5,5,0,0,0.5062,6,4580,-0.241250
977,28.000,瞬时请求候选,0x2E1,8,5,6,1,1,0.6671,6,1545,-0.213650
978,28.000,瞬时请求候选,0x2E1,8,5,7,0,0,0.6663,6,3090,-0.237700
979,28.000,瞬时请求候选,0x2E1,8,6,0,0,0,0.8327,6,1546,-0.234700
980,28.000,瞬时请求候选,0x2E1,8,6,1,0,0,0.8331,6,1544,-0.226700
981,28.000,瞬时请求候选,0x2E1,8,6,2,0,0,0.6667,6,1544,-0.237700
982,28.000,瞬时请求候选,0x2E1,8,6,3,0,0,0.6663,6,3090,-0.237700
983,28.000,瞬时请求候选,0x2E1,8,6,5,0,0,0.6667,6,3089,-0.241250
984,28.000,瞬时请求候选,0x2E1,8,6,7,0,0,0.8335,6,1544,-0.222200
985,28.000,瞬时请求候选,0x2E1,8,7,1,0,0,0.8335,6,1544,-0.222200
986,28.000,瞬时请求候选,0x2E1,8,7,3,0,0,0.6671,6,1545,-0.225100
987,28.000,瞬时请求候选,0x2E1,8,7,5,0,0,0.8335,6,1544,-0.222200
988,28.000,瞬时请求候选,0x2E1,8,7,6,0,0,0.8335,6,1544,-0.222200
989,28.000,瞬时请求候选,0x2E2,8,0,0,0,0,0.5600,6,213,-0.061650
990,28.000,瞬时请求候选,0x2E2,8,0,1,0,0,0.5700,6,213,-0.061600
991,28.000,瞬时请求候选,0x2E2,8,0,3,0,0,0.8600,6,104,0.339150
992,28.000,瞬时请求候选,0x2E2,8,0,4,0,0,0.6000,6,203,0.038250
993,28.000,瞬时请求候选,0x2E2,8,0,5,0,0,0.8600,6,103,0.138750
994,28.000,瞬时请求候选,0x2E2,8,0,6,0,0,0.7200,6,209,0.038250
995,28.000,瞬时请求候选,0x2E2,8,0,7,0,0,0.8600,6,103,0.138750
996,28.000,瞬时请求候选,0x2E2,8,1,0,0,0,0.7200,6,209,0.038250
997,28.000,瞬时请求候选,0x2E2,8,1,1,0,0,0.7200,6,105,0.139400
998,28.000,瞬时请求候选,0x2E2,8,1,2,0,0,0.8550,6,104,0.339150
999,28.000,瞬时请求候选,0x2E2,8,1,3,0,0,0.7200,6,210,0.138250
1000,28.000,瞬时请求候选,0x2E2,8,1,4,0,0,0.8550,6,105,0.138750
1001,28.000,瞬时请求候选,0x2E2,8,1,5,0,0,0.7200,6,210,0.138250
1002,28.000,瞬时请求候选,0x2E2,8,2,2,0,0,0.7800,6,155,0.238150
1003,28.000,瞬时请求候选,0x2E2,8,2,3,0,0,0.7800,6,155,0.238150
1004,28.000,瞬时请求候选,0x2E2,8,2,5,0,0,0.8600,6,106,0.538400
1005,28.000,瞬时请求候选,0x2E2,8,2,6,0,0,0.8550,6,105,0.138750
1006,28.000,瞬时请求候选,0x2E2,8,3,0,0,0,0.8650,6,101,0.238150
1007,28.000,瞬时请求候选,0x2E2,8,3,1,0,0,0.6700,6,167,0.138400
1008,28.000,瞬时请求候选,0x2E2,8,3,2,1,1,0.5450,6,208,-0.061600
1009,28.000,瞬时请求候选,0x2E2,8,3,3,0,0,0.7000,6,212,0.038750
1010,28.000,瞬时请求候选,0x2E2,8,3,4,1,1,0.8500,6,106,0.339150
1011,28.000,瞬时请求候选,0x2E2,8,3,5,0,0,0.8650,6,101,0.238150
1012,28.000,瞬时请求候选,0x2E2,8,3,6,1,1,0.7250,6,105,0.139400
1013,28.000,瞬时请求候选,0x2E2,8,4,0,0,0,0.7150,6,211,0.038250
1014,28.000,瞬时请求候选,0x2E2,8,4,1,1,1,0.5750,6,211,0.138250
1015,28.000,瞬时请求候选,0x2E2,8,4,3,0,0,0.7150,6,211,0.038250
1016,28.000,瞬时请求候选,0x2E2,8,4,5,0,0,0.8550,6,105,0.138750
1017,28.000,瞬时请求候选,0x2E2,8,4,6,0,0,0.7150,6,211,0.038250
1018,28.000,瞬时请求候选,0x2E2,8,5,0,1,1,0.7150,6,105,0.139400
1019,28.000,瞬时请求候选,0x2E2,8,5,1,1,1,0.7200,6,210,0.138250
1020,28.000,瞬时请求候选,0x2E2,8,5,2,0,0,0.8550,6,105,0.138750
1021,28.000,瞬时请求候选,0x2E2,8,5,3,1,1,0.7150,6,105,0.139400
1022,28.000,瞬时请求候选,0x2E2,8,5,4,1,1,0.6800,6,105,0.237000
1023,28.000,瞬时请求候选,0x2E2,8,5,6,0,0,0.7550,6,175,0.238250
1024,28.000,瞬时请求候选,0x2E2,8,6,0,0,0,0.8300,6,144,0.237000
1025,28.000,瞬时请求候选,0x2E2,8,6,1,0,0,0.8550,6,105,0.138750
1026,28.000,瞬时请求候选,0x2E2,8,6,3,0,0,0.8600,6,106,0.538400
1027,28.000,瞬时请求候选,0x2E2,8,6,4,0,0,0.8550,6,105,0.138750
1028,28.000,瞬时请求候选,0x2E2,8,6,5,0,0,0.8600,6,106,0.538400
1029,28.000,瞬时请求候选,0x2E2,8,7,2,0,0,0.7150,6,211,0.038250
1030,28.000,瞬时请求候选,0x2E2,8,7,3,0,0,0.8600,6,106,0.538400
1031,28.000,瞬时请求候选,0x2E2,8,7,4,0,0,0.8550,6,105,0.138750
1032,28.000,瞬时请求候选,0x2E2,8,7,6,0,0,0.7200,6,210,0.038250
1033,28.000,瞬时请求候选,0x2E3,7,0,0,0,0,0.6700,6,248,-0.063800
1034,28.000,瞬时请求候选,0x2E3,7,0,1,1,不一致,0.5050,6,246,-0.062800
1035,28.000,瞬时请求候选,0x2E3,7,0,3,0,0,0.8300,6,124,0.335200
1036,28.000,瞬时请求候选,0x2E3,7,0,4,0,0,0.7500,6,160,-0.062800
1037,28.000,瞬时请求候选,0x2E3,7,0,5,0,0,0.6900,6,222,-0.063950
1038,28.000,瞬时请求候选,0x2E3,7,0,6,0,0,0.6000,6,243,-0.062800
1039,28.000,瞬时请求候选,0x2E3,7,0,7,0,0,0.6700,6,238,-0.062800
1040,28.000,瞬时请求候选,0x2E3,7,1,0,0,0,0.6450,6,241,-0.062800
1041,28.000,瞬时请求候选,0x2E3,7,1,1,0,0,0.5450,6,244,-0.063300
1042,28.000,瞬时请求候选,0x2E3,7,1,4,0,0,0.8100,6,125,0.336700
1043,28.000,瞬时请求候选,0x2E3,7,1,6,0,0,0.6800,6,160,0.336050
1044,28.000,瞬时请求候选,0x2E3,7,1,7,0,0,0.6200,6,177,0.036200
1045,28.000,瞬时请求候选,0x2E3,7,2,0,0,0,0.6400,6,176,0.036200
1046,28.000,瞬时请求候选,0x2E3,7,2,1,0,0,0.6950,6,195,0.036550
1047,28.000,瞬时请求候选,0x2E3,7,2,2,0,0,0.8100,6,126,0.336700
1048,28.000,瞬时请求候选,0x2E3,7,2,3,0,0,0.7100,6,125,0.236200
1049,28.000,瞬时请求候选,0x2E3,7,2,5,0,0,0.7950,6,152,0.134900
1050,28.000,瞬时请求候选,0x2E3,7,2,6,0,0,0.6500,6,246,-0.062800
1051,28.000,瞬时请求候选,0x2E3,7,3,0,0,0,0.8550,6,111,0.634850
1052,28.000,瞬时请求候选,0x2E3,7,3,1,0,0,0.5950,6,239,-0.063950
1053,28.000,瞬时请求候选,0x2E3,7,3,2,0,0,0.6650,6,224,-0.062800
1054,28.000,瞬时请求候选,0x2E3,7,3,3,0,0,0.6550,6,233,-0.063800
1055,28.000,瞬时请求候选,0x2E3,7,3,4,不一致,1,0.5100,6,245,-0.063800
1056,28.000,瞬时请求候选,0x2E3,7,3,5,0,0,0.8400,6,123,0.336700
1057,28.000,瞬时请求候选,0x2E3,7,3,6,0,0,0.6550,6,124,0.036550
1058,28.000,瞬时请求候选,0x2E3,7,4,0,0,0,0.8350,6,125,0.336700
1059,28.000,瞬时请求候选,0x2E3,7,4,1,0,0,0.6600,6,122,0.036550
1060,28.000,瞬时请求候选,0x2E3,7,4,3,0,0,0.7150,6,204,-0.062800
1061,28.000,瞬时请求候选,0x2E3,7,4,4,0,0,0.7000,6,226,-0.062800
1062,28.000,瞬时请求候选,0x2E3,7,5,0,0,0,0.6200,6,160,0.036550
1063,28.000,瞬时请求候选,0x2E3,7,5,1,1,1,0.5400,6,161,0.137200
1064,28.000,瞬时请求候选,0x2E3,7,5,2,0,0,0.8150,6,139,0.234800
1065,28.000,瞬时请求候选,0x2E3,7,5,3,0,0,0.6600,6,122,0.036550
1066,28.000,瞬时请求候选,0x2E3,7,5,7,0,0,0.8650,6,104,0.637200
1067,28.000,瞬时请求候选,0x2E3,7,6,1,0,0,0.8550,6,103,0.336700
1068,28.000,瞬时请求候选,0x2E3,7,6,2,0,0,0.8550,6,109,0.336700
1069,28.000,瞬时请求候选,0x2E3,7,6,6,0,0,0.8250,6,125,0.235550
1070,28.000,瞬时请求候选,0x2F1,8,0,0,0,0,0.5250,6,704,-0.191650
1071,28.000,瞬时请求候选,0x2F1,8,0,1,0,0,0.5250,6,393,-0.092150
1072,28.000,瞬时请求候选,0x2F1,8,0,2,0,0,0.5875,6,157,0.057250
1073,28.000,瞬时请求候选,0x2F1,8,0,5,0,0,0.8450,6,236,0.157850
1074,28.000,瞬时请求候选,0x2F1,8,1,0,1,1,0.6125,6,248,-0.091200
1075,28.000,瞬时请求候选,0x2F1,8,1,1,0,0,0.9400,6,102,0.508800
1076,28.000,瞬时请求候选,0x2F1,8,1,2,0,0,0.9300,6,102,0.608400
1077,28.000,瞬时请求候选,0x2F1,8,1,3,0,0,0.8375,6,220,0.208350
1078,28.000,瞬时请求候选,0x2F1,8,1,4,1,1,0.5675,6,171,0.107900
1079,28.000,瞬时请求候选,0x2F1,8,1,5,0,0,0.8825,6,172,0.208350
1080,28.000,瞬时请求候选,0x2F1,8,1,6,0,0,0.8950,6,159,0.307850
1081,28.000,瞬时请求候选,0x2F1,8,1,7,0,0,0.7300,6,332,-0.092100
1082,28.000,瞬时请求候选,0x2F1,8,2,0,0,0,0.7050,6,363,-0.141250
1083,28.000,瞬时请求候选,0x2F1,8,2,1,0,0,0.8150,6,198,0.108750
1084,28.000,瞬时请求候选,0x2F1,8,2,3,0,0,0.5775,6,157,0.058350
1085,28.000,瞬时请求候选,0x2F1,8,2,5,0,0,0.6075,6,119,0.357250
1086,28.000,瞬时请求候选,0x2F1,8,3,0,不一致,0,0.5250,6,220,0.108950
1087,28.000,瞬时请求候选,0x2F1,8,3,1,0,0,0.8025,6,165,0.208350
1088,28.000,瞬时请求候选,0x2F1,8,3,3,0,0,0.7525,6,317,0.057850
1089,28.000,瞬时请求候选,0x2F1,8,3,4,0,0,0.8800,6,173,0.207900
1090,28.000,瞬时请求候选,0x2F1,8,3,6,0,0,0.8225,6,180,0.157850
1091,28.000,瞬时请求候选,0x2F1,8,3,7,0,0,0.5875,6,379,-0.190250
1092,28.000,瞬时请求候选,0x2F1,8,4,0,0,0,0.7325,6,154,0.009850
1093,28.000,瞬时请求候选,0x2F1,8,4,2,不一致,不一致,0.5200,6,236,-0.041650
1094,28.000,瞬时请求候选,0x2F1,8,4,3,0,0,0.8975,6,156,0.057700
1095,28.000,瞬时请求候选,0x2F1,8,4,4,0,0,0.8275,6,155,-0.041700
1096,28.000,瞬时请求候选,0x2F1,8,4,6,0,0,0.7325,6,156,-0.041200
1097,28.000,瞬时请求候选,0x2F1,8,5,0,0,0,0.8825,6,158,0.458350
1098,28.000,瞬时请求候选,0x2F1,8,5,1,0,0,0.9275,6,108,0.458350
1099,28.000,瞬时请求候选,0x2F1,8,5,5,0,0,0.8625,6,178,0.257700
1100,28.000,瞬时请求候选,0x2F1,8,5,6,0,0,0.8625,6,186,0.409250
1101,28.000,瞬时请求候选,0x2F1,8,5,7,0,0,0.8050,6,243,0.057700
1102,28.000,瞬时请求候选,0x2F1,8,6,0,0,0,0.6225,6,303,-0.042750
1103,28.000,瞬时请求候选,0x2F1,8,6,1,0,0,0.8300,6,150,0.358350
1104,28.000,瞬时请求候选,0x2F1,8,6,2,0,0,0.9300,6,104,0.658350
1105,28.000,瞬时请求候选,0x2F1,8,6,3,0,0,0.7975,6,234,-0.042300
1106,28.000,瞬时请求候选,0x2F9,8,3,4,0,0,0.6650,6,246,-0.063000
1107,28.000,瞬时请求候选,0x2F9,8,3,5,0,0,0.6650,6,250,0.035300
1108,28.000,瞬时请求候选,0x2F9,8,4,0,0,0,0.6700,6,494,-0.163000
1109,28.000,瞬时请求候选,0x2F9,8,4,1,0,0,0.8350,6,249,-0.114200
1110,28.000,瞬时请求候选,0x2F9,8,4,2,0,0,0.8350,6,249,-0.114200
1111,28.000,瞬时请求候选,0x2F9,8,4,3,0,0,0.8350,6,249,-0.114200
1112,28.000,瞬时请求候选,0x2F9,8,4,4,0,0,0.8350,6,249,-0.114200
1113,28.000,瞬时请求候选,0x2F9,8,4,5,0,0,0.6700,6,494,-0.163000
1114,28.000,瞬时请求候选,0x2F9,8,4,6,0,0,0.8350,6,249,-0.114200
1115,28.000,瞬时请求候选,0x2F9,8,4,7,0,0,0.6700,6,494,-0.163000
1116,28.000,瞬时请求候选,0x2F9,8,5,0,0,0,0.8350,6,249,-0.114200
1117,28.000,瞬时请求候选,0x2F9,8,5,1,0,0,0.6700,6,494,-0.163000
1118,28.000,瞬时请求候选,0x2F9,8,5,2,0,0,0.6700,6,494,-0.163000
1119,28.000,瞬时请求候选,0x2F9,8,5,3,0,0,0.6700,6,494,-0.163000
1120,28.000,瞬时请求候选,0x2F9,8,5,4,0,0,0.8350,6,249,-0.114200
1121,28.000,瞬时请求候选,0x2F9,8,5,5,0,0,0.6700,6,494,-0.163000
1122,28.000,瞬时请求候选,0x2F9,8,5,6,0,0,0.6700,6,494,-0.163000
1123,28.000,瞬时请求候选,0x2F9,8,5,7,0,0,0.6700,6,494,-0.163000
1124,28.000,瞬时请求候选,0x2F9,8,6,0,0,0,0.6700,6,494,-0.163000
1125,28.000,瞬时请求候选,0x2F9,8,6,1,0,0,0.6700,6,494,-0.163000
1126,28.000,瞬时请求候选,0x2F9,8,6,2,0,0,0.6700,6,494,-0.163000
1127,28.000,瞬时请求候选,0x2F9,8,6,3,0,0,0.6700,6,494,-0.163000
1128,28.000,瞬时请求候选,0x2F9,8,6,4,0,0,0.8350,6,249,-0.114200
1129,28.000,瞬时请求候选,0x2F9,8,6,5,0,0,0.6700,6,494,-0.163000
1130,28.000,瞬时请求候选,0x2F9,8,6,6,0,0,0.6700,6,494,-0.163000
1131,28.000,瞬时请求候选,0x2F9,8,6,7,0,0,0.8350,6,249,-0.114200
1132,28.000,瞬时请求候选,0x2F9,8,7,0,0,0,0.6700,6,494,-0.163000
1133,28.000,瞬时请求候选,0x2F9,8,7,1,0,0,0.8350,6,249,-0.114200
1134,28.000,瞬时请求候选,0x2F9,8,7,2,0,0,0.8350,6,249,-0.114200
1135,28.000,瞬时请求候选,0x2F9,8,7,3,0,0,0.6700,6,494,-0.163000
1136,28.000,瞬时请求候选,0x2F9,8,7,4,0,0,0.8350,6,249,-0.114200
1137,28.000,瞬时请求候选,0x2F9,8,7,5,0,0,0.8350,6,249,-0.114200
1138,28.000,瞬时请求候选,0x2F9,8,7,6,0,0,0.6700,6,494,-0.163000
1139,28.000,瞬时请求候选,0x2F9,8,7,7,0,0,0.6700,6,494,-0.163000
1140,28.000,瞬时请求候选,0x318,8,7,1,1,1,0.5000,6,700,-0.228150
1141,28.000,瞬时请求候选,0x318,8,7,2,1,1,0.5000,6,387,-0.176150
