rank,score,category,can_id,dlc,byte,bit_in_byte,closed_value,open_value,stable_purity,action_hits,unrelated_transitions,median_delay_s
1,79.250,稳定状态,0x23A,8,0,4,0,1,1.0000,0,5,
2,44.600,瞬时请求候选,0x7E8,8,3,1,0,0,0.8250,6,17,-0.152400
3,44.600,瞬时请求候选,0x7E8,8,4,6,0,0,0.8250,6,17,-0.152400
4,44.600,瞬时请求候选,0x7E8,8,5,4,0,0,0.8250,6,17,-0.152400
5,44.600,瞬时请求候选,0x7E8,8,6,7,0,0,0.8250,6,17,-0.152400
6,44.400,瞬时请求候选,0x7E8,8,4,0,0,0,0.6750,6,18,0.846500
7,44.400,瞬时请求候选,0x7E8,8,6,1,0,0,0.6750,6,18,0.846500
8,44.400,瞬时请求候选,0x7E8,8,6,2,0,0,0.6750,6,18,0.846500
9,44.200,瞬时请求候选,0x7C8,8,6,0,0,0,0.6750,6,19,0.850750
10,44.200,瞬时请求候选,0x7C8,8,6,1,0,0,0.6750,6,19,0.850750
11,44.200,瞬时请求候选,0x7C8,8,6,4,0,0,0.6750,6,19,0.850750
12,43.000,瞬时请求候选,0x310,8,0,1,0,0,0.6000,6,25,1.476950
13,43.000,瞬时请求候选,0x310,8,2,0,0,0,0.7600,6,25,0.976850
14,43.000,瞬时请求候选,0x310,8,2,2,0,0,0.6000,6,25,1.476950
15,43.000,瞬时请求候选,0x310,8,2,5,0,0,0.7600,6,25,0.976850
16,43.000,瞬时请求候选,0x310,8,2,6,0,0,0.7600,6,25,0.976850
17,43.000,瞬时请求候选,0x310,8,4,0,不一致,0,0.6000,6,25,0.976850
18,43.000,瞬时请求候选,0x310,8,6,0,0,0,0.7600,6,25,0.976850
19,43.000,瞬时请求候选,0x310,8,6,1,0,0,0.6000,6,25,1.476950
20,43.000,瞬时请求候选,0x70B,8,2,1,0,0,0.8500,6,25,-0.213450
21,43.000,瞬时请求候选,0x70B,8,4,0,0,0,0.8500,6,25,-0.213450
22,43.000,瞬时请求候选,0x70B,8,4,4,0,0,0.7750,6,25,-0.212950
23,42.800,瞬时请求候选,0x330,8,1,0,1,1,0.8238,6,26,-0.027100
24,42.800,瞬时请求候选,0x330,8,7,2,0,0,0.7333,6,26,0.598150
25,42.600,瞬时请求候选,0x330,8,0,0,不一致,0,0.6714,6,27,-0.027100
26,42.600,瞬时请求候选,0x330,8,6,5,1,1,0.7095,6,27,-0.027100
27,42.600,瞬时请求候选,0x3DB,8,0,6,0,0,0.9000,6,27,0.898350
28,42.400,瞬时请求候选,0x310,8,0,2,0,0,0.6000,6,28,1.976900
29,42.400,瞬时请求候选,0x310,8,5,0,0,0,0.6000,6,28,1.976900
30,42.400,瞬时请求候选,0x310,8,5,4,0,0,0.6000,6,28,1.976900
31,42.400,瞬时请求候选,0x310,8,5,5,不一致,不一致,0.6000,6,28,1.476950
32,42.400,瞬时请求候选,0x310,8,5,6,不一致,不一致,0.6000,6,28,1.476950
33,42.400,瞬时请求候选,0x310,8,7,3,不一致,不一致,0.6000,6,28,1.476950
34,42.400,瞬时请求候选,0x310,8,7,5,0,0,0.6000,6,28,1.976900
35,42.400,瞬时请求候选,0x330,8,1,6,1,不一致,0.5571,6,28,0.347700
36,42.400,瞬时请求候选,0x330,8,4,2,不一致,0,0.5857,6,28,-0.027100
37,42.400,瞬时请求候选,0x70B,8,4,2,1,不一致,0.5500,6,28,-0.213450
38,42.400,瞬时请求候选,0x70B,8,4,6,0,0,0.6500,6,28,0.787100
39,42.400,瞬时请求候选,0x70B,8,5,6,0,0,0.6500,6,28,0.787100
40,42.400,瞬时请求候选,0x70B,8,7,6,0,0,0.7500,6,28,1.786050
41,42.200,瞬时请求候选,0x330,8,1,2,1,不一致,0.5905,6,29,0.598150
42,42.200,瞬时请求候选,0x330,8,1,3,不一致,0,0.5857,6,29,0.598150
43,42.200,瞬时请求候选,0x330,8,4,1,1,不一致,0.5571,6,29,0.972450
44,42.200,瞬时请求候选,0x330,8,6,0,1,不一致,0.5905,6,29,0.598150
45,42.200,瞬时请求候选,0x330,8,7,4,1,不一致,0.5905,6,29,0.598150
46,42.200,瞬时请求候选,0x330,8,7,5,不一致,0,0.5857,6,29,0.598150
47,42.200,瞬时请求候选,0x3BD,8,1,3,0,0,0.8500,6,29,0.658950
48,42.200,瞬时请求候选,0x3BD,8,1,4,0,0,0.8500,6,29,0.658950
49,42.200,瞬时请求候选,0x752,8,0,1,不一致,不一致,0.5750,6,29,-0.098100
50,41.800,瞬时请求候选,0x330,8,5,2,不一致,0,0.5857,6,31,-0.027100
51,41.800,瞬时请求候选,0x330,8,5,5,不一致,0,0.5857,6,31,-0.027100
52,41.600,瞬时请求候选,0x324,8,0,6,1,1,0.5250,6,32,1.538700
53,41.200,瞬时请求候选,0x232,8,2,3,不一致,1,0.7500,6,34,0.731650
54,41.200,瞬时请求候选,0x23A,8,0,1,不一致,1,0.5500,6,34,0.608600
55,41.000,瞬时请求候选,0x3DB,8,0,2,0,0,0.6250,6,35,0.398200
56,41.000,瞬时请求候选,0x3DB,8,0,3,0,0,0.6250,6,35,0.396850
57,41.000,瞬时请求候选,0x3DB,8,5,7,0,0,0.8750,6,35,0.398200
58,41.000,瞬时请求候选,0x3F2,8,3,2,不一致,不一致,0.6500,6,35,0.564050
59,40.800,瞬时请求候选,0x366,8,6,5,1,1,0.7500,6,36,0.220900
60,40.800,瞬时请求候选,0x366,8,6,7,1,1,0.7500,6,36,0.220900
61,40.800,瞬时请求候选,0x3DB,8,1,1,0,0,0.7875,6,36,0.398200
62,40.800,瞬时请求候选,0x3F2,8,1,3,1,0,0.5500,6,36,1.063650
63,40.800,瞬时请求候选,0x3F2,8,3,1,不一致,0,0.6000,6,36,0.563800
64,40.800,瞬时请求候选,0x3F2,8,3,3,不一致,1,0.6000,6,36,0.563800
65,40.800,瞬时请求候选,0x70B,8,3,1,0,0,0.6750,6,36,0.784700
66,40.400,瞬时请求候选,0x7E8,8,0,1,1,1,0.5500,6,38,-0.153800
67,40.400,瞬时请求候选,0x7E8,8,5,1,0,0,0.7000,6,38,-0.153800
68,40.400,瞬时请求候选,0x7E8,8,5,2,0,0,0.7000,6,38,-0.153800
69,40.400,瞬时请求候选,0x7E8,8,5,5,0,0,0.7000,6,38,-0.153800
70,40.200,瞬时请求候选,0x232,8,2,2,不一致,1,0.6500,6,39,0.231950
71,40.200,瞬时请求候选,0x319,8,0,1,1,1,0.5000,6,39,-0.106650
72,40.200,瞬时请求候选,0x7E8,8,0,0,1,1,0.5500,6,39,-0.152450
73,40.200,瞬时请求候选,0x7E8,8,0,2,0,0,0.7000,6,39,-0.152400
74,40.000,瞬时请求候选,0x70B,8,3,7,0,0,0.7250,6,40,-0.213450
75,40.000,瞬时请求候选,0x70B,8,4,3,不一致,0,0.6000,6,40,-0.213450
76,40.000,瞬时请求候选,0x726,3,0,1,不一致,0,0.6000,6,40,1.023100
77,40.000,瞬时请求候选,0x7E8,8,1,3,0,0,0.7500,6,40,0.846650
78,39.800,瞬时请求候选,0x232,8,4,0,不一致,不一致,0.6500,6,41,0.231950
79,39.800,瞬时请求候选,0x70B,8,1,7,0,0,0.7250,6,41,-0.213450
80,39.800,瞬时请求候选,0x70B,8,4,5,0,0,0.6250,6,41,-0.213450
81,39.800,瞬时请求候选,0x70B,8,5,4,0,0,0.7000,6,41,0.785950
82,39.800,瞬时请求候选,0x70B,8,6,4,不一致,不一致,0.5500,6,41,0.787100
83,39.800,瞬时请求候选,0x70B,8,7,4,不一致,不一致,0.5500,6,41,0.787100
84,39.800,瞬时请求候选,0x7C8,8,1,1,0,0,0.7250,6,41,0.351600
85,39.800,瞬时请求候选,0x7E8,8,1,1,0,0,0.7250,6,41,0.345950
86,39.600,瞬时请求候选,0x330,8,4,0,1,不一致,0.5905,6,42,-0.027100
87,39.600,瞬时请求候选,0x330,8,5,0,不一致,0,0.5857,6,42,-0.027100
88,39.600,瞬时请求候选,0x7C8,8,0,0,1,1,0.5500,6,42,0.351600
89,39.600,瞬时请求候选,0x7C8,8,2,1,0,0,0.7250,6,42,0.351200
90,39.600,瞬时请求候选,0x7C8,8,4,0,不一致,1,0.5500,6,42,0.850750
91,39.600,瞬时请求候选,0x7C8,8,4,1,0,0,0.7250,6,42,0.351200
92,39.600,瞬时请求候选,0x7C8,8,4,2,不一致,1,0.5500,6,42,0.351600
93,39.600,瞬时请求候选,0x7C8,8,4,5,0,0,0.7250,6,42,0.351200
94,39.400,瞬时请求候选,0x330,8,5,6,0,0,0.5905,6,43,-0.027100
95,39.400,瞬时请求候选,0x52F,8,6,2,1,1,0.5500,6,43,0.193700
96,39.400,瞬时请求候选,0x7C8,8,0,1,1,1,0.5500,6,43,0.850550
97,39.400,瞬时请求候选,0x7C8,8,0,2,0,0,0.7000,6,43,0.850550
98,39.400,瞬时请求候选,0x7C8,8,4,6,0,0,0.7000,6,43,0.850550
99,39.200,瞬时请求候选,0x301,8,4,5,1,1,0.7250,6,44,0.359800
100,39.200,瞬时请求候选,0x3DD,8,2,1,不一致,不一致,0.6250,6,44,0.409400
101,39.000,瞬时请求候选,0x303,8,0,1,不一致,1,0.5250,6,45,0.453450
102,39.000,瞬时请求候选,0x330,8,0,1,不一致,不一致,0.5571,6,45,1.222950
103,39.000,瞬时请求候选,0x330,8,6,4,1,不一致,0.5905,6,45,-0.027100
104,38.800,瞬时请求候选,0x301,8,0,1,不一致,1,0.5250,6,46,0.358350
105,38.800,瞬时请求候选,0x302,8,0,1,不一致,1,0.5250,6,46,0.381150
106,38.600,瞬时请求候选,0x3F2,8,1,5,1,1,0.6000,6,47,0.563500
107,38.200,瞬时请求候选,0x300,8,0,1,1,不一致,0.5250,6,49,0.562800
108,38.200,瞬时请求候选,0x300,8,1,0,不一致,1,0.5250,6,49,1.062750
109,38.200,瞬时请求候选,0x300,8,2,2,1,不一致,0.5250,6,49,0.562800
110,38.200,瞬时请求候选,0x300,8,4,0,1,1,0.5250,6,49,0.563200
111,38.200,瞬时请求候选,0x3C9,8,1,0,0,0,0.6500,6,49,0.040250
112,38.200,瞬时请求候选,0x3C9,8,2,0,0,0,0.6500,6,49,0.040250
113,38.200,瞬时请求候选,0x3C9,8,2,1,0,0,0.6500,6,49,0.040250
114,38.200,瞬时请求候选,0x3C9,8,2,4,0,0,0.6500,6,49,0.040250
115,38.200,瞬时请求候选,0x3C9,8,2,5,0,0,0.6500,6,49,0.040250
116,38.200,瞬时请求候选,0x3C9,8,2,6,0,0,0.6500,6,49,0.040250
117,38.200,瞬时请求候选,0x3C9,8,2,7,0,0,0.6500,6,49,0.040250
118,38.200,瞬时请求候选,0x3C9,8,3,1,0,0,0.6500,6,49,0.040250
119,38.200,瞬时请求候选,0x3C9,8,3,3,0,0,0.6500,6,49,0.040250
120,38.200,瞬时请求候选,0x3C9,8,3,4,0,0,0.6500,6,49,0.040250
121,38.200,瞬时请求候选,0x3C9,8,3,6,0,0,0.6500,6,49,0.040250
122,38.200,瞬时请求候选,0x3C9,8,3,7,0,0,0.6500,6,49,0.040250
123,38.200,瞬时请求候选,0x3C9,8,4,5,0,0,0.6500,6,49,0.040250
124,38.200,瞬时请求候选,0x3C9,8,4,6,0,0,0.6500,6,49,0.040250
125,38.200,瞬时请求候选,0x3DD,8,5,6,0,0,0.6500,6,49,0.410900
126,38.200,瞬时请求候选,0x3DD,8,5,7,0,0,0.6500,6,49,0.409400
127,38.200,瞬时请求候选,0x3F2,8,1,7,1,1,0.6500,6,49,0.563900
128,38.200,瞬时请求候选,0x3F2,8,2,3,1,1,0.5750,6,49,0.564050
129,38.000,瞬时请求候选,0x300,8,0,2,0,0,0.6500,6,50,1.062850
130,38.000,瞬时请求候选,0x300,8,4,5,1,1,0.5500,6,50,0.563100
131,38.000,瞬时请求候选,0x300,8,4,7,0,0,0.6500,6,50,1.062850
132,38.000,瞬时请求候选,0x300,8,5,0,0,0,0.6500,6,50,1.062850
133,38.000,瞬时请求候选,0x300,8,6,1,1,1,0.7000,6,50,0.563200
134,38.000,瞬时请求候选,0x300,8,7,2,0,0,0.6500,6,50,1.062850
135,38.000,瞬时请求候选,0x300,8,7,5,0,0,0.6500,6,50,1.062850
136,38.000,瞬时请求候选,0x300,8,7,6,1,1,0.5500,6,50,0.563100
137,38.000,瞬时请求候选,0x3C9,8,1,7,1,1,0.6500,6,50,0.539600
138,38.000,瞬时请求候选,0x3C9,8,3,2,1,1,0.6500,6,50,0.539600
139,38.000,瞬时请求候选,0x3C9,8,4,0,1,1,0.6500,6,50,0.539600
140,38.000,瞬时请求候选,0x3DD,8,1,3,0,0,0.6500,6,50,0.910750
141,38.000,瞬时请求候选,0x3DD,8,1,7,不一致,1,0.5250,6,50,0.909150
142,38.000,瞬时请求候选,0x3DD,8,5,3,0,0,0.6750,6,50,0.410900
143,38.000,瞬时请求候选,0x782,8,1,4,不一致,不一致,0.8667,5,10,0.613200
144,37.800,瞬时请求候选,0x3C9,8,1,3,0,0,0.7000,6,51,0.041250
145,37.800,瞬时请求候选,0x3C9,8,1,4,0,0,0.7000,6,51,0.041250
146,37.800,瞬时请求候选,0x3C9,8,3,0,0,0,0.7000,6,51,0.041250
147,37.800,瞬时请求候选,0x3C9,8,5,0,0,0,0.7000,6,51,0.041250
148,37.400,瞬时请求候选,0x3DD,8,0,4,1,1,0.5500,6,53,0.412450
149,37.400,瞬时请求候选,0x52F,8,5,0,1,1,0.5250,6,53,0.193250
150,37.400,瞬时请求候选,0x752,8,7,5,0,0,0.9000,5,13,0.901900
151,37.000,瞬时请求候选,0x359,8,0,4,0,0,0.8075,6,55,0.326050
152,37.000,瞬时请求候选,0x359,8,0,5,0,0,0.8450,6,55,0.425900
153,37.000,瞬时请求候选,0x709,8,3,6,0,0,0.8031,6,55,0.525600
154,37.000,瞬时请求候选,0x75D,8,5,0,0,0,0.9200,6,55,0.113600
155,36.800,瞬时请求候选,0x359,8,0,6,0,0,0.7700,6,56,0.525950
156,36.600,瞬时请求候选,0x3BD,8,1,1,1,1,0.6250,6,57,0.658350
157,36.600,瞬时请求候选,0x7E8,8,2,2,0,0,0.8500,5,17,0.844100
158,36.600,瞬时请求候选,0x7E8,8,2,6,0,0,0.8500,5,17,0.844100
159,36.600,瞬时请求候选,0x7E8,8,5,0,0,1,0.5750,6,57,-0.153800
160,36.600,瞬时请求候选,0x7E8,8,6,0,0,0,0.8500,5,17,0.844100
161,36.600,瞬时请求候选,0x7E8,8,6,3,0,0,0.8500,5,17,0.844100
162,36.600,瞬时请求候选,0x7E8,8,6,4,0,0,0.8500,5,17,0.844100
163,36.400,瞬时请求候选,0x3BD,8,0,0,不一致,0,0.6000,6,58,0.658950
164,36.400,瞬时请求候选,0x752,8,3,5,0,不一致,0.7000,5,18,-0.098100
165,36.400,瞬时请求候选,0x752,8,6,7,0,0,0.8000,5,18,0.901500
166,36.200,瞬时请求候选,0x37D,8,3,1,不一致,1,0.5500,6,59,0.408550
167,36.200,瞬时请求候选,0x3B2,8,0,2,0,1,0.5565,6,59,0.509900
168,36.200,瞬时请求候选,0x3F2,8,1,2,1,1,0.5500,6,59,0.563500
169,36.200,瞬时请求候选,0x737,7,0,0,不一致,0,0.6000,6,59,0.158950
170,36.200,瞬时请求候选,0x752,8,3,6,不一致,0,0.6750,5,19,0.901200
171,36.200,瞬时请求候选,0x7C8,8,2,6,0,0,0.8500,5,19,0.352700
172,36.200,瞬时请求候选,0x7C8,8,2,7,0,0,0.8500,5,19,0.352700
173,36.200,瞬时请求候选,0x7C8,8,6,2,0,0,0.8500,5,19,0.352700
174,36.200,瞬时请求候选,0x7C8,8,6,3,0,0,0.8500,5,19,0.352700
175,36.200,瞬时请求候选,0x7E8,8,1,2,1,1,0.5500,6,59,-0.153800
176,36.000,瞬时请求候选,0x319,8,0,0,1,1,0.5500,6,60,-0.107400
177,36.000,瞬时请求候选,0x752,8,0,2,不一致,不一致,0.5750,5,20,0.901900
178,36.000,瞬时请求候选,0x7E8,8,2,3,不一致,0,0.6000,6,60,-0.152050
179,36.000,瞬时请求候选,0x7E8,8,3,6,0,1,0.5750,6,60,-0.153800
180,36.000,瞬时请求候选,0x7E8,8,3,7,0,1,0.5750,6,60,-0.153800
181,35.800,瞬时请求候选,0x7C8,8,2,0,0,0,0.7250,5,21,1.349700
182,35.800,瞬时请求候选,0x7E8,8,4,2,1,1,0.5750,6,61,-0.152450
183,35.800,瞬时请求候选,0x7E8,8,4,5,1,1,0.5750,6,61,-0.152450
184,35.600,瞬时请求候选,0x301,8,1,0,0,不一致,0.6500,5,22,1.357400
185,35.600,瞬时请求候选,0x302,8,1,0,0,不一致,0.7000,5,22,1.380400
186,35.600,瞬时请求候选,0x303,8,1,0,0,不一致,0.6500,5,22,1.452400
187,35.600,瞬时请求候选,0x3F2,8,3,5,不一致,0,0.5750,6,62,0.563750
188,35.400,瞬时请求候选,0x302,8,1,1,0,0,0.7750,5,23,1.381300
189,35.200,瞬时请求候选,0x295,8,7,3,0,0,0.6667,5,24,0.243700
190,35.200,瞬时请求候选,0x752,8,7,3,0,0,0.8000,5,24,-0.098100
191,35.200,瞬时请求候选,0x7C8,8,1,2,1,1,0.5500,6,64,0.349900
192,35.000,瞬时请求候选,0x295,8,7,2,0,0,0.6667,5,25,0.447000
193,35.000,瞬时请求候选,0x52F,8,6,1,1,不一致,0.5500,6,65,0.193400
194,35.000,瞬时请求候选,0x709,8,6,0,0,0,0.9369,5,25,0.999800
195,35.000,瞬时请求候选,0x7C8,8,2,3,不一致,0,0.6000,6,65,0.351200
196,34.850,周期字段（降权）,0x1FA,3,0,5,0,1,1.0000,3,1,0.660800
197,34.800,瞬时请求候选,0x752,8,6,6,0,0,0.7500,5,26,-0.098100
198,34.800,瞬时请求候选,0x7C8,8,3,4,0,1,0.5750,6,66,0.351400
199,34.600,瞬时请求候选,0x310,8,1,0,1,1,0.6400,5,27,0.976900
200,34.600,瞬时请求候选,0x310,8,1,1,0,0,0.7200,5,27,1.976700
201,34.600,瞬时请求候选,0x310,8,4,4,0,0,0.7200,5,27,1.976700
202,34.600,瞬时请求候选,0x310,8,7,1,0,0,0.7200,5,27,1.976700
203,34.600,瞬时请求候选,0x330,8,2,0,0,0,0.5905,5,27,1.222800
204,34.600,瞬时请求候选,0x332,6,4,1,1,1,0.5750,6,67,0.562900
205,34.600,瞬时请求候选,0x3DD,8,0,0,不一致,不一致,0.5500,6,67,0.410900
206,34.600,瞬时请求候选,0x52F,8,5,1,不一致,1,0.5750,5,27,1.193200
207,34.600,瞬时请求候选,0x70B,8,1,4,0,0,0.7000,5,27,1.784800
208,34.400,瞬时请求候选,0x330,8,3,0,0,0,0.7905,5,28,1.222800
209,34.400,瞬时请求候选,0x3DD,8,3,7,0,0,0.8000,5,28,0.407900
210,34.400,瞬时请求候选,0x70B,8,0,1,不一致,0,0.6750,5,28,0.784800
211,34.400,瞬时请求候选,0x70B,8,1,1,0,0,0.7750,5,28,1.784800
212,34.400,瞬时请求候选,0x70B,8,1,3,不一致,不一致,0.6500,5,28,1.784800
213,34.400,瞬时请求候选,0x70B,8,2,3,不一致,0,0.6000,5,28,0.784800
214,34.400,瞬时请求候选,0x70B,8,2,7,0,0,0.7250,5,28,0.784800
215,34.400,瞬时请求候选,0x70B,8,3,3,0,0,0.7000,5,28,1.784800
216,34.400,瞬时请求候选,0x70B,8,5,5,0,0,0.7250,5,28,0.784800
217,34.400,瞬时请求候选,0x752,8,6,5,0,0,0.7250,5,28,-0.097800
218,34.200,瞬时请求候选,0x2C4,8,7,6,0,0,0.9525,6,69,0.794800
219,34.200,瞬时请求候选,0x330,8,7,0,0,0,0.7048,5,29,1.223000
220,34.200,瞬时请求候选,0x3BD,8,0,1,不一致,0,0.6000,5,29,0.658500
221,34.200,瞬时请求候选,0x3BD,8,1,6,0,0,0.7500,5,29,1.658600
222,34.200,瞬时请求候选,0x3BD,8,1,7,0,0,0.7500,5,29,1.658600
223,34.200,瞬时请求候选,0x726,3,0,0,1,不一致,0.5250,6,69,0.523700
224,34.200,瞬时请求候选,0x752,8,6,1,0,0,0.7250,5,29,0.901200
225,34.000,瞬时请求候选,0x2C4,8,0,7,0,0,0.9475,6,70,0.944300
226,34.000,瞬时请求候选,0x709,8,1,7,0,0,0.7006,6,70,0.369250
227,34.000,瞬时请求候选,0x724,3,0,1,不一致,0,0.6750,5,30,0.560200
228,34.000,瞬时请求候选,0x737,7,0,1,不一致,0,0.6000,5,30,0.158500
229,33.800,瞬时请求候选,0x2C4,8,0,4,0,0,0.6500,6,71,0.393750
230,33.800,瞬时请求候选,0x2C4,8,4,4,0,0,0.9075,6,71,0.843700
231,33.800,瞬时请求候选,0x2C4,8,7,2,0,0,0.9075,6,71,0.944300
232,33.800,瞬时请求候选,0x2C4,8,7,7,0,0,0.9100,6,71,1.044300
233,33.800,瞬时请求候选,0x303,8,4,5,1,1,0.6500,5,31,0.453300
234,33.800,瞬时请求候选,0x303,8,7,1,1,不一致,0.5750,5,31,0.453600
235,33.800,瞬时请求候选,0x303,8,7,5,1,不一致,0.5750,5,31,0.453600
236,33.800,瞬时请求候选,0x303,8,7,7,1,不一致,0.5750,5,31,0.453600
237,33.800,瞬时请求候选,0x332,6,5,2,不一致,1,0.5250,6,71,0.562850
238,33.800,瞬时请求候选,0x3DB,8,1,2,0,0,0.7500,6,71,0.398200
239,33.800,瞬时请求候选,0x52F,8,5,4,不一致,不一致,0.5500,6,71,0.193250
240,33.600,瞬时请求候选,0x232,8,2,4,不一致,1,0.7750,5,32,1.231300
241,33.600,瞬时请求候选,0x232,8,2,5,不一致,0,0.7750,5,32,1.231300
242,33.600,瞬时请求候选,0x301,8,4,1,1,不一致,0.5500,5,32,0.358500
243,33.600,瞬时请求候选,0x303,8,1,2,0,0,0.8000,5,32,0.454600
244,33.600,瞬时请求候选,0x319,8,0,2,0,不一致,0.7000,5,32,-0.106700
245,33.600,瞬时请求候选,0x332,6,0,5,1,1,0.5000,6,72,0.562850
246,33.600,瞬时请求候选,0x352,8,3,2,0,0,0.6667,6,72,0.909000
247,33.600,瞬时请求候选,0x3DB,8,4,0,0,0,0.7500,6,72,0.396850
248,33.600,瞬时请求候选,0x3DB,8,4,4,0,0,0.7500,6,72,0.396850
249,33.600,瞬时请求候选,0x3DD,8,5,5,0,0,0.7750,5,32,0.410900
250,33.600,瞬时请求候选,0x52F,8,6,6,1,1,0.5250,6,72,0.193250
251,33.400,瞬时请求候选,0x301,8,1,2,0,0,0.8000,5,33,0.359400
252,33.400,瞬时请求候选,0x302,8,1,2,0,0,0.8000,5,33,0.382200
253,33.400,瞬时请求候选,0x352,8,0,0,0,0,0.6667,6,73,0.309100
254,33.400,瞬时请求候选,0x352,8,0,1,0,0,0.6667,6,73,0.909000
255,33.400,瞬时请求候选,0x352,8,1,0,0,0,0.6667,6,73,0.909000
256,33.400,瞬时请求候选,0x352,8,1,2,0,0,0.6667,6,73,0.909000
257,33.400,瞬时请求候选,0x352,8,1,3,0,0,0.6667,6,73,0.909000
258,33.400,瞬时请求候选,0x352,8,1,6,0,0,0.6667,6,73,0.909000
259,33.400,瞬时请求候选,0x352,8,2,1,0,0,0.6667,6,73,0.309100
260,33.400,瞬时请求候选,0x352,8,2,3,1,1,0.6667,6,73,0.909000
261,33.400,瞬时请求候选,0x352,8,2,4,1,1,0.6667,6,73,0.909000
262,33.400,瞬时请求候选,0x352,8,2,6,1,1,0.6667,6,73,0.909000
263,33.400,瞬时请求候选,0x352,8,2,7,1,1,0.6667,6,73,0.909000
264,33.400,瞬时请求候选,0x352,8,3,3,1,1,0.6667,6,73,0.309100
265,33.400,瞬时请求候选,0x352,8,3,6,0,0,0.6667,6,73,0.909000
266,33.400,瞬时请求候选,0x352,8,4,0,0,0,0.6667,6,73,0.909000
267,33.400,瞬时请求候选,0x352,8,4,1,1,1,0.6667,6,73,0.909000
268,33.400,瞬时请求候选,0x352,8,4,3,1,1,0.6667,6,73,0.909000
269,33.400,瞬时请求候选,0x352,8,4,4,1,1,0.6667,6,73,0.909000
270,33.400,瞬时请求候选,0x352,8,4,5,1,1,0.6667,6,73,0.909000
271,33.400,瞬时请求候选,0x352,8,4,6,1,1,0.6667,6,73,0.909000
272,33.400,瞬时请求候选,0x352,8,5,0,1,1,0.6667,6,73,0.909000
273,33.400,瞬时请求候选,0x352,8,5,2,1,1,0.6667,6,73,0.909000
274,33.400,瞬时请求候选,0x352,8,5,3,0,0,0.6667,6,73,0.909000
275,33.400,瞬时请求候选,0x352,8,5,6,0,0,0.6667,6,73,0.909000
276,33.400,瞬时请求候选,0x352,8,6,0,0,0,0.6667,6,73,0.309100
277,33.400,瞬时请求候选,0x352,8,6,2,1,1,0.6667,6,73,0.909000
278,33.400,瞬时请求候选,0x352,8,6,3,1,1,0.6667,6,73,0.909000
279,33.400,瞬时请求候选,0x352,8,6,4,1,1,0.6667,6,73,0.309100
280,33.400,瞬时请求候选,0x352,8,6,5,1,1,0.6667,6,73,0.909000
281,33.400,瞬时请求候选,0x352,8,6,6,1,1,0.6667,6,73,0.309100
282,33.400,瞬时请求候选,0x352,8,7,1,0,0,0.6667,6,73,0.909000
283,33.400,瞬时请求候选,0x352,8,7,2,1,1,0.6667,6,73,0.909000
284,33.400,瞬时请求候选,0x352,8,7,6,0,0,0.6667,6,73,0.909000
285,33.400,瞬时请求候选,0x3DB,8,1,0,0,0,0.7125,6,73,0.147300
286,33.400,瞬时请求候选,0x3DB,8,3,5,0,0,0.7500,6,73,0.396150
287,33.400,瞬时请求候选,0x3DD,8,0,1,不一致,不一致,0.5750,5,33,1.406900
288,33.400,瞬时请求候选,0x3DD,8,6,0,0,0,0.7750,5,33,0.410900
289,33.200,瞬时请求候选,0x301,8,4,2,1,1,0.8250,5,34,0.359400
290,33.200,瞬时请求候选,0x34A,8,1,0,1,1,0.7500,6,74,0.148600
291,33.200,瞬时请求候选,0x34A,8,1,1,1,1,0.7500,6,74,0.148600
292,33.200,瞬时请求候选,0x34A,8,1,2,1,1,0.7500,6,74,0.148600
293,33.200,瞬时请求候选,0x352,8,2,0,1,1,0.6667,6,74,0.310250
294,33.200,瞬时请求候选,0x352,8,2,5,0,0,0.6667,6,74,0.310250
295,33.200,瞬时请求候选,0x352,8,6,1,0,0,0.6667,6,74,0.310250
296,33.200,瞬时请求候选,0x352,8,7,0,0,0,0.6667,6,74,0.310250
297,33.200,瞬时请求候选,0x3DB,8,6,2,0,0,0.7500,6,74,-0.100800
298,33.200,瞬时请求候选,0x3DD,8,5,1,0,0,0.8000,5,34,0.410900
299,33.200,瞬时请求候选,0x752,8,5,0,0,0,0.7750,5,34,-0.097800
300,33.000,瞬时请求候选,0x321,8,7,0,不一致,1,0.6500,5,35,-0.239800
301,33.000,瞬时请求候选,0x34A,8,2,1,0,0,0.7500,6,75,0.148600
302,33.000,瞬时请求候选,0x34A,8,3,5,0,0,0.7500,6,75,0.148600
303,33.000,瞬时请求候选,0x34A,8,7,4,0,0,0.7500,6,75,1.146600
304,33.000,瞬时请求候选,0x34A,8,7,7,0,0,0.7500,6,75,1.146600
305,33.000,瞬时请求候选,0x352,8,3,0,0,0,0.6667,6,75,0.310250
306,33.000,瞬时请求候选,0x3B2,8,2,7,0,0,0.7827,6,75,0.210850
307,33.000,瞬时请求候选,0x3DB,8,1,5,0,0,0.7500,6,75,0.398000
308,32.800,瞬时请求候选,0x3F2,8,2,1,不一致,不一致,0.5750,5,36,0.563600
309,32.600,瞬时请求候选,0x2F1,8,3,5,0,0,0.9475,6,77,0.424750
310,32.600,瞬时请求候选,0x2F1,8,4,5,0,0,0.8975,6,77,0.274350
311,32.600,瞬时请求候选,0x2F1,8,6,5,0,0,0.9500,6,77,0.524800
312,32.600,瞬时请求候选,0x2F1,8,6,6,0,0,0.9475,6,77,0.424750
