rank,score,category,can_id,dlc,byte,bit_in_byte,closed_value,open_value,stable_purity,action_hits,unrelated_transitions,median_delay_s
743,28.000,瞬时请求候选,0x243,8,5,3,0,0,0.6000,6,1483,-0.205350
744,28.000,瞬时请求候选,0x243,8,5,4,1,1,0.6000,6,1483,-0.225250
745,28.000,瞬时请求候选,0x243,8,5,5,0,0,0.6000,6,1483,-0.205350
746,28.000,瞬时请求候选,0x243,8,5,6,0,0,0.6000,6,1483,-0.205350
747,28.000,瞬时请求候选,0x243,8,6,0,0,0,0.7985,6,1483,-0.245100
748,28.000,瞬时请求候选,0x243,8,6,1,0,0,0.6000,6,1483,-0.205350
749,28.000,瞬时请求候选,0x243,8,6,2,1,1,0.6000,6,2961,-0.245100
750,28.000,瞬时请求候选,0x243,8,6,3,0,0,0.8000,6,1478,-0.245100
751,28.000,瞬时请求候选,0x243,8,6,4,0,0,0.6000,6,2960,-0.245100
752,28.000,瞬时请求候选,0x243,8,6,5,1,1,0.6000,6,2961,-0.245100
753,28.000,瞬时请求候选,0x243,8,6,6,1,1,0.6000,6,1482,-0.225250
754,28.000,瞬时请求候选,0x243,8,7,0,0,0,0.7745,6,1483,-0.245100
755,28.000,瞬时请求候选,0x243,8,7,1,0,0,0.8000,6,1487,-0.185150
756,28.000,瞬时请求候选,0x243,8,7,2,0,0,0.6000,6,2965,-0.245100
757,28.000,瞬时请求候选,0x243,8,7,3,0,0,0.6000,6,1483,-0.225250
758,28.000,瞬时请求候选,0x243,8,7,4,0,0,0.8000,6,1478,-0.245100
759,28.000,瞬时请求候选,0x243,8,7,5,1,1,0.6000,6,1482,-0.225250
760,28.000,瞬时请求候选,0x243,8,7,6,0,0,0.6000,6,2965,-0.245100
761,28.000,瞬时请求候选,0x249,4,0,0,0,0,0.5625,6,742,-0.216100
762,28.000,瞬时请求候选,0x249,4,0,1,1,1,0.8125,6,558,-0.116100
763,28.000,瞬时请求候选,0x249,4,0,2,0,0,0.6250,6,370,-0.116850
764,28.000,瞬时请求候选,0x249,4,0,3,1,1,0.6875,6,557,-0.116100
765,28.000,瞬时请求候选,0x249,4,0,4,1,1,0.5000,6,741,-0.166650
766,28.000,瞬时请求候选,0x249,4,0,5,0,0,0.5625,6,742,-0.166200
767,28.000,瞬时请求候选,0x249,4,0,6,1,1,0.5000,6,927,-0.216100
768,28.000,瞬时请求候选,0x249,4,0,7,1,1,0.5000,6,557,-0.116600
769,28.000,瞬时请求候选,0x253,8,0,0,1,1,0.5000,6,291,-0.130250
770,28.000,瞬时请求候选,0x25D,8,6,0,0,0,0.7000,6,287,-0.025000
771,28.000,瞬时请求候选,0x25D,8,6,1,0,0,0.6875,6,275,-0.072100
772,28.000,瞬时请求候选,0x25D,8,6,2,不一致,0,0.6650,6,283,-0.024600
773,28.000,瞬时请求候选,0x25D,8,6,3,不一致,1,0.6650,6,283,-0.024600
774,28.000,瞬时请求候选,0x261,8,0,1,0,0,0.6668,6,1543,-0.231200
775,28.000,瞬时请求候选,0x261,8,0,2,0,0,0.6672,6,1544,-0.218100
776,28.000,瞬时请求候选,0x261,8,0,4,不一致,不一致,0.6004,6,2021,-0.230500
777,28.000,瞬时请求候选,0x261,8,0,5,0,0,0.7060,6,2417,-0.231100
778,28.000,瞬时请求候选,0x261,8,0,6,0,0,0.7268,6,1545,-0.226000
779,28.000,瞬时请求候选,0x261,8,0,7,0,0,0.8668,6,1265,-0.210750
780,28.000,瞬时请求候选,0x261,8,1,1,不一致,1,0.6336,6,1825,-0.229700
781,28.000,瞬时请求候选,0x261,8,1,2,0,0,0.7004,6,1546,-0.226000
782,28.000,瞬时请求候选,0x261,8,1,4,0,0,0.7000,6,2811,-0.229100
783,28.000,瞬时请求候选,0x261,8,1,5,不一致,1,0.5336,6,3088,-0.238650
784,28.000,瞬时请求候选,0x261,8,1,6,0,0,0.7004,6,1546,-0.226000
785,28.000,瞬时请求候选,0x261,8,1,7,0,0,0.8668,6,1265,-0.210750
786,28.000,瞬时请求候选,0x261,8,2,0,不一致,不一致,0.5704,6,2575,-0.226550
787,28.000,瞬时请求候选,0x261,8,2,1,不一致,1,0.5856,6,2441,-0.226000
788,28.000,瞬时请求候选,0x261,8,2,2,不一致,不一致,0.6108,6,2344,-0.229700
789,28.000,瞬时请求候选,0x261,8,2,3,1,1,0.7500,6,1722,-0.229100
790,28.000,瞬时请求候选,0x261,8,2,4,不一致,不一致,0.5584,6,3006,-0.238650
791,28.000,瞬时请求候选,0x261,8,2,5,不一致,0,0.5332,6,2999,-0.237150
792,28.000,瞬时请求候选,0x261,8,2,6,0,0,0.5884,6,2001,-0.218100
793,28.000,瞬时请求候选,0x261,8,2,7,1,1,0.5876,6,1662,-0.231200
794,28.000,瞬时请求候选,0x261,8,3,0,0,0,0.8336,6,1545,-0.210750
795,28.000,瞬时请求候选,0x261,8,3,1,0,0,0.8332,6,1544,-0.230550
796,28.000,瞬时请求候选,0x261,8,3,2,0,0,0.8336,6,1545,-0.210750
797,28.000,瞬时请求候选,0x261,8,3,3,0,0,0.6672,6,1544,-0.218100
798,28.000,瞬时请求候选,0x261,8,3,6,0,0,0.6672,6,1544,-0.218100
799,28.000,瞬时请求候选,0x261,8,3,7,0,0,0.8336,6,1547,-0.202050
800,28.000,瞬时请求候选,0x261,8,4,0,0,0,0.7508,6,1545,-0.218150
801,28.000,瞬时请求候选,0x261,8,4,1,0,0,0.7204,6,2604,-0.237700
802,28.000,瞬时请求候选,0x261,8,4,2,0,0,0.8820,6,1043,-0.185550
803,28.000,瞬时请求候选,0x261,8,4,3,0,0,0.6272,6,1546,-0.217450
804,28.000,瞬时请求候选,0x261,8,4,4,0,0,0.8336,6,1547,-0.202050
805,28.000,瞬时请求候选,0x261,8,4,5,0,0,0.8328,6,1545,-0.229600
806,28.000,瞬时请求候选,0x261,8,4,6,0,0,0.6660,6,1545,-0.229700
807,28.000,瞬时请求候选,0x261,8,4,7,1,1,0.6672,6,1546,-0.226000
808,28.000,瞬时请求候选,0x261,8,5,0,0,0,0.8328,6,1545,-0.229600
809,28.000,瞬时请求候选,0x261,8,5,1,0,0,0.8336,6,1547,-0.202050
810,28.000,瞬时请求候选,0x261,8,5,2,0,0,0.6664,6,3090,-0.238550
811,28.000,瞬时请求候选,0x261,8,5,4,0,0,0.8332,6,1544,-0.230550
812,28.000,瞬时请求候选,0x261,8,6,0,0,0,0.8336,6,1543,-0.226550
813,28.000,瞬时请求候选,0x261,8,6,1,0,0,0.6660,6,1545,-0.226550
814,28.000,瞬时请求候选,0x261,8,6,2,0,0,0.6672,6,1546,-0.226000
815,28.000,瞬时请求候选,0x261,8,6,3,0,0,0.8328,6,1545,-0.229600
816,28.000,瞬时请求候选,0x261,8,7,0,1,1,0.6380,6,2046,-0.221600
817,28.000,瞬时请求候选,0x261,8,7,1,不一致,不一致,0.5684,6,2541,-0.222500
818,28.000,瞬时请求候选,0x261,8,7,2,不一致,1,0.6328,6,2843,-0.229100
819,28.000,瞬时请求候选,0x261,8,7,3,不一致,1,0.5976,6,2413,-0.229700
820,28.000,瞬时请求候选,0x261,8,7,4,不一致,不一致,0.5708,6,2077,-0.217200
821,28.000,瞬时请求候选,0x261,8,7,5,不一致,不一致,0.5044,6,2366,-0.221600
822,28.000,瞬时请求候选,0x261,8,7,6,不一致,1,0.5024,6,1843,-0.225050
823,28.000,瞬时请求候选,0x261,8,7,7,不一致,不一致,0.5028,6,3045,-0.231200
824,28.000,瞬时请求候选,0x263,8,0,0,0,0,0.6000,6,2966,-0.235350
825,28.000,瞬时请求候选,0x263,8,0,1,0,0,0.6000,6,1483,-0.215100
826,28.000,瞬时请求候选,0x263,8,0,2,0,0,0.8000,6,1488,-0.175300
827,28.000,瞬时请求候选,0x263,8,1,4,0,0,0.6000,6,1483,-0.215100
828,28.000,瞬时请求候选,0x263,8,1,6,0,0,0.6000,6,1483,-0.215100
829,28.000,瞬时请求候选,0x263,8,1,7,0,0,0.6000,6,1483,-0.215100
830,28.000,瞬时请求候选,0x263,8,2,0,0,0,0.6000,6,1483,-0.215100
831,28.000,瞬时请求候选,0x263,8,2,1,0,0,0.6000,6,1483,-0.215100
832,28.000,瞬时请求候选,0x263,8,2,2,0,0,0.6000,6,1483,-0.215100
833,28.000,瞬时请求候选,0x263,8,2,3,0,0,0.8000,6,1478,-0.235350
834,28.000,瞬时请求候选,0x263,8,2,4,0,0,0.8000,6,1478,-0.235350
835,28.000,瞬时请求候选,0x263,8,2,5,0,0,0.6000,6,1483,-0.215100
836,28.000,瞬时请求候选,0x263,8,2,6,0,0,0.8000,6,1483,-0.235350
837,28.000,瞬时请求候选,0x263,8,2,7,0,0,0.6000,6,1483,-0.215100
838,28.000,瞬时请求候选,0x263,8,3,0,0,0,0.6000,6,1483,-0.215100
839,28.000,瞬时请求候选,0x263,8,3,3,0,0,0.8000,6,1483,-0.235350
840,28.000,瞬时请求候选,0x263,8,3,4,0,0,0.8000,6,1478,-0.235350
841,28.000,瞬时请求候选,0x263,8,3,5,0,0,0.8000,6,1478,-0.235350
842,28.000,瞬时请求候选,0x263,8,3,7,0,0,0.6000,6,1483,-0.215100
843,28.000,瞬时请求候选,0x263,8,4,2,0,0,0.6000,6,1483,-0.215100
844,28.000,瞬时请求候选,0x263,8,4,3,0,0,0.8000,6,1478,-0.235350
845,28.000,瞬时请求候选,0x263,8,4,4,0,0,0.8000,6,1483,-0.235350
846,28.000,瞬时请求候选,0x263,8,4,5,0,0,0.8000,6,1488,-0.175300
847,28.000,瞬时请求候选,0x263,8,4,6,0,0,0.6000,6,1483,-0.235350
848,28.000,瞬时请求候选,0x263,8,4,7,0,0,0.6000,6,1483,-0.215100
849,28.000,瞬时请求候选,0x263,8,5,0,0,0,0.6000,6,1483,-0.215100
850,28.000,瞬时请求候选,0x263,8,5,1,0,0,0.6000,6,1483,-0.215100
851,28.000,瞬时请求候选,0x263,8,5,2,0,0,0.6000,6,1483,-0.215100
852,28.000,瞬时请求候选,0x263,8,5,4,0,0,0.8005,6,1480,-0.175300
853,28.000,瞬时请求候选,0x263,8,5,6,0,0,0.8000,6,1478,-0.235350
854,28.000,瞬时请求候选,0x263,8,5,7,0,0,0.8000,6,1478,-0.235350
855,28.000,瞬时请求候选,0x263,8,6,0,0,0,0.8000,6,1483,-0.235350
856,28.000,瞬时请求候选,0x263,8,6,2,0,0,0.6000,6,1483,-0.215100
857,28.000,瞬时请求候选,0x263,8,6,4,0,0,0.6000,6,1483,-0.215100
858,28.000,瞬时请求候选,0x263,8,6,6,0,0,0.6000,6,1483,-0.215100
859,28.000,瞬时请求候选,0x263,8,7,0,0,0,0.6000,6,1483,-0.215100
860,28.000,瞬时请求候选,0x263,8,7,1,1,1,0.6000,6,2971,-0.215100
861,28.000,瞬时请求候选,0x263,8,7,2,1,1,0.6000,6,2971,-0.215100
862,28.000,瞬时请求候选,0x263,8,7,3,1,1,0.6000,6,2971,-0.215100
863,28.000,瞬时请求候选,0x263,8,7,4,0,0,0.6000,6,1483,-0.215100
864,28.000,瞬时请求候选,0x263,8,7,6,0,0,0.8000,6,1488,-0.195350
865,28.000,瞬时请求候选,0x272,8,2,0,1,1,0.5800,6,615,-0.134500
866,28.000,瞬时请求候选,0x272,8,3,3,0,0,0.8825,6,202,-0.183550
867,28.000,瞬时请求候选,0x272,8,3,4,0,0,0.7050,6,444,-0.183550
868,28.000,瞬时请求候选,0x272,8,3,5,0,0,0.7950,6,294,-0.184500
869,28.000,瞬时请求候选,0x285,8,0,0,1,1,0.5000,6,588,-0.228950
870,28.000,瞬时请求候选,0x285,8,0,1,1,1,0.5000,6,292,-0.228950
871,28.000,瞬时请求候选,0x285,8,0,2,0,0,0.7500,6,296,-0.127450
872,28.000,瞬时请求候选,0x285,8,0,6,0,0,0.7500,6,296,-0.228950
873,28.000,瞬时请求候选,0x285,8,1,1,1,1,0.7500,6,292,-0.228950
874,28.000,瞬时请求候选,0x285,8,1,2,1,1,0.5000,6,292,-0.228950
875,28.000,瞬时请求候选,0x285,8,1,4,1,1,0.5000,6,588,-0.228950
876,28.000,瞬时请求候选,0x285,8,1,6,1,1,0.7500,6,296,-0.228950
877,28.000,瞬时请求候选,0x285,8,1,7,0,0,0.7500,6,292,-0.228950
878,28.000,瞬时请求候选,0x285,8,2,0,1,1,0.5000,6,292,-0.228950
879,28.000,瞬时请求候选,0x285,8,2,1,1,1,0.5000,6,296,-0.178050
880,28.000,瞬时请求候选,0x285,8,2,2,1,1,0.5000,6,588,-0.228950
881,28.000,瞬时请求候选,0x285,8,2,4,0,0,0.7500,6,296,-0.127450
882,28.000,瞬时请求候选,0x285,8,2,5,0,0,0.7500,6,296,-0.228950
883,28.000,瞬时请求候选,0x285,8,2,6,0,0,0.7500,6,296,-0.228950
884,28.000,瞬时请求候选,0x285,8,2,7,1,1,0.5000,6,296,-0.178050
885,28.000,瞬时请求候选,0x285,8,3,0,1,1,0.5000,6,292,-0.228950
886,28.000,瞬时请求候选,0x285,8,3,1,0,0,0.7500,6,296,-0.127450
887,28.000,瞬时请求候选,0x285,8,3,2,0,0,0.7500,6,296,-0.127450
888,28.000,瞬时请求候选,0x285,8,3,3,0,0,0.7500,6,292,-0.178050
889,28.000,瞬时请求候选,0x285,8,3,6,1,1,0.5000,6,296,-0.178050
890,28.000,瞬时请求候选,0x285,8,4,0,1,1,0.7500,6,292,-0.228950
891,28.000,瞬时请求候选,0x285,8,4,1,0,0,0.7500,6,296,-0.127450
892,28.000,瞬时请求候选,0x285,8,4,2,1,1,0.5000,6,588,-0.228950
893,28.000,瞬时请求候选,0x285,8,4,3,1,1,0.5000,6,292,-0.228950
894,28.000,瞬时请求候选,0x285,8,4,4,0,0,0.7500,6,292,-0.178050
895,28.000,瞬时请求候选,0x285,8,4,7,1,1,0.5000,6,296,-0.178050
896,28.000,瞬时请求候选,0x285,8,6,1,0,0,0.7500,6,292,-0.228950
897,28.000,瞬时请求候选,0x285,8,6,2,0,0,0.7500,6,292,-0.228950
898,28.000,瞬时请求候选,0x285,8,6,3,1,1,0.5000,6,296,-0.178050
899,28.000,瞬时请求候选,0x285,8,6,4,0,0,0.7500,6,292,-0.228950
900,28.000,瞬时请求候选,0x285,8,6,6,0,0,0.7500,6,292,-0.228950
901,28.000,瞬时请求候选,0x285,8,6,7,0,0,0.7500,6,292,-0.228950
902,28.000,瞬时请求候选,0x289,8,3,7,0,0,0.6200,6,475,-0.212400
903,28.000,瞬时请求候选,0x289,8,4,0,0,0,0.6050,6,413,-0.213000
904,28.000,瞬时请求候选,0x289,8,4,1,0,0,0.7925,6,293,0.087600
905,28.000,瞬时请求候选,0x289,8,4,3,0,0,0.5775,6,374,-0.212400
906,28.000,瞬时请求候选,0x289,8,4,4,0,0,0.6025,6,412,-0.113050
907,28.000,瞬时请求候选,0x289,8,4,5,0,0,0.8075,6,265,-0.213000
908,28.000,瞬时请求候选,0x2B3,8,0,0,0,0,0.5299,6,1163,-0.224450
909,28.000,瞬时请求候选,0x2B3,8,0,1,0,0,0.5314,6,582,-0.174400
910,28.000,瞬时请求候选,0x2B3,8,0,4,0,0,0.9431,6,144,0.135500
911,28.000,瞬时请求候选,0x2B3,8,0,5,0,0,0.7696,6,432,-0.194950
912,28.000,瞬时请求候选,0x2B3,8,0,6,0,0,0.9326,6,173,0.075050
913,28.000,瞬时请求候选,0x2B3,8,0,7,0,0,0.9087,6,243,-0.004550
914,28.000,瞬时请求候选,0x2B3,8,1,0,0,0,0.5584,6,799,-0.215500
915,28.000,瞬时请求候选,0x2B3,8,1,1,0,0,0.6871,6,518,-0.184650
916,28.000,瞬时请求候选,0x2B3,8,1,2,不一致,0,0.5404,6,435,-0.155650
917,28.000,瞬时请求候选,0x2B3,8,1,3,0,0,0.6093,6,499,-0.145700
918,28.000,瞬时请求候选,0x2B3,8,1,4,0,0,0.6243,6,580,-0.176300
919,28.000,瞬时请求候选,0x2B3,8,1,5,0,0,0.8040,6,435,-0.185600
920,28.000,瞬时请求候选,0x2B3,8,1,6,0,0,0.5493,6,583,-0.205650
921,28.000,瞬时请求候选,0x2B3,8,1,7,0,0,0.7650,6,437,-0.135000
922,28.000,瞬时请求候选,0x2B3,8,2,0,0,0,0.7575,6,434,-0.155650
923,28.000,瞬时请求候选,0x2B3,8,2,1,0,0,0.7245,6,439,-0.184550
924,28.000,瞬时请求候选,0x2B3,8,2,2,0,0,0.6257,6,616,-0.164550
925,28.000,瞬时请求候选,0x2B3,8,2,3,0,0,0.6063,6,435,-0.164550
926,28.000,瞬时请求候选,0x2B3,8,2,4,0,0,0.7635,6,437,-0.164550
927,28.000,瞬时请求候选,0x2B3,8,2,5,0,0,0.7605,6,438,-0.113650
928,28.000,瞬时请求候选,0x2B3,8,2,6,0,0,0.7036,6,293,0.204850
929,28.000,瞬时请求候选,0x2B3,8,2,7,0,0,0.5284,6,727,-0.164550
930,28.000,瞬时请求候选,0x2B3,8,3,0,0,0,0.7574,6,514,-0.044450
931,28.000,瞬时请求候选,0x2B3,8,3,1,0,0,0.8249,6,423,-0.144300
932,28.000,瞬时请求候选,0x2B3,8,3,2,0,0,0.5838,6,698,-0.215500
933,28.000,瞬时请求候选,0x2B3,8,3,3,0,0,0.5943,6,610,-0.194950
934,28.000,瞬时请求候选,0x2B3,8,3,4,1,1,0.7036,6,727,-0.215500
935,28.000,瞬时请求候选,0x2B3,8,3,5,0,0,0.5898,6,725,-0.185600
936,28.000,瞬时请求候选,0x2B3,8,3,6,1,1,0.5254,6,580,-0.205650
937,28.000,瞬时请求候选,0x2B3,8,3,7,0,0,0.6467,6,582,-0.164550
938,28.000,瞬时请求候选,0x2B3,8,4,0,0,0,0.6242,6,649,-0.173350
939,28.000,瞬时请求候选,0x2B3,8,4,1,0,0,0.6511,6,641,-0.164550
940,28.000,瞬时请求候选,0x2B3,8,4,2,0,0,0.6108,6,862,-0.173850
941,28.000,瞬时请求候选,0x2B3,8,4,3,不一致,0,0.5794,6,822,-0.173850
942,28.000,瞬时请求候选,0x2B3,8,4,4,1,1,0.5225,6,623,-0.155650
943,28.000,瞬时请求候选,0x2B3,8,4,5,1,1,0.5554,6,811,-0.164550
944,28.000,瞬时请求候选,0x2B3,8,4,6,0,0,0.5569,6,790,-0.215500
945,28.000,瞬时请求候选,0x2B3,8,4,7,0,0,0.6467,6,724,-0.155150
946,28.000,瞬时请求候选,0x2B3,8,5,0,0,0,0.7021,6,583,-0.065450
947,28.000,瞬时请求候选,0x2B3,8,5,1,0,0,0.7036,6,291,-0.104450
948,28.000,瞬时请求候选,0x2B3,8,5,2,0,0,0.7051,6,582,-0.095050
949,28.000,瞬时请求候选,0x2B3,8,5,3,0,0,0.6452,6,583,-0.104450
950,28.000,瞬时请求候选,0x2B3,8,5,4,0,0,0.8652,6,294,-0.005550
951,28.000,瞬时请求候选,0x2B3,8,5,5,0,0,0.9147,6,226,-0.005550
952,28.000,瞬时请求候选,0x2B3,8,5,6,0,0,0.7380,6,292,-0.155650
953,28.000,瞬时请求候选,0x2B3,8,5,7,0,0,0.6707,6,581,-0.164550
954,28.000,瞬时请求候选,0x2B3,8,6,0,1,1,0.5314,6,581,-0.206150
955,28.000,瞬时请求候选,0x2B3,8,6,1,0,0,0.6467,6,582,-0.175650
956,28.000,瞬时请求候选,0x2B3,8,6,2,0,0,0.8204,6,437,0.084900
957,28.000,瞬时请求候选,0x2B3,8,6,3,0,0,0.7605,6,435,-0.095500
958,28.000,瞬时请求候选,0x2B3,8,6,4,0,0,0.7650,6,436,-0.164550
959,28.000,瞬时请求候选,0x2B3,8,6,5,0,0,0.7036,6,583,-0.134350
960,28.000,瞬时请求候选,0x2B3,8,6,6,0,0,0.8817,6,289,-0.104450
961,28.000,瞬时请求候选,0x2B3,8,6,7,0,0,0.7021,6,582,0.084900
962,28.000,瞬时请求候选,0x2B3,8,7,0,0,0,0.9327,6,174,0.324950
963,28.000,瞬时请求候选,0x2B3,8,7,1,0,0,0.7036,6,438,-0.164850
964,28.000,瞬时请求候选,0x2B3,8,7,2,0,0,0.5838,6,419,0.024950
965,28.000,瞬时请求候选,0x2B3,8,7,3,0,0,0.7620,6,288,0.084900
966,28.000,瞬时请求候选,0x2B3,8,7,4,0,0,0.8234,6,436,-0.185500
967,28.000,瞬时请求候选,0x2B3,8,7,5,0,0,0.7635,6,438,-0.146150
968,28.000,瞬时请求候选,0x2B3,8,7,6,0,0,0.9401,6,145,0.384900
969,28.000,瞬时请求候选,0x2B3,8,7,7,0,0,0.5838,6,585,-0.085800
970,28.000,瞬时请求候选,0x2B4,6,0,0,不一致,不一致,0.5975,6,360,-0.108850
971,28.000,瞬时请求候选,0x2B4,6,0,1,不一致,0,0.5800,6,363,-0.060100
972,28.000,瞬时请求候选,0x2B4,6,0,2,1,1,0.6200,6,319,-0.110250
973,28.000,瞬时请求候选,0x2B4,6,4,0,不一致,1,0.5425,6,387,-0.160500
974,28.000,瞬时请求候选,0x2B4,6,4,1,不一致,不一致,0.5500,6,354,-0.110550
975,28.000,瞬时请求候选,0x2B4,6,4,2,1,1,0.5425,6,377,-0.059900
976,28.000,瞬时请求候选,0x2B4,6,4,3,0,0,0.8025,6,270,-0.060400
977,28.000,瞬时请求候选,0x2B4,6,4,4,1,1,0.8425,6,204,-0.009800
978,28.000,瞬时请求候选,0x2C1,8,0,0,0,0,0.6000,6,2966,-0.234150
979,28.000,瞬时请求候选,0x2C1,8,0,1,0,0,0.6000,6,1483,-0.213800
980,28.000,瞬时请求候选,0x2C1,8,0,2,0,0,0.8000,6,1488,-0.173650
981,28.000,瞬时请求候选,0x2C1,8,0,3,0,0,0.8000,6,1483,-0.234150
982,28.000,瞬时请求候选,0x2C1,8,0,4,0,0,0.8000,6,1483,-0.234150
983,28.000,瞬时请求候选,0x2C1,8,0,5,0,0,0.8000,6,1478,-0.234150
984,28.000,瞬时请求候选,0x2C1,8,0,6,0,0,0.8000,6,1483,-0.234150
985,28.000,瞬时请求候选,0x2C1,8,1,0,1,1,0.6000,6,1483,-0.234150
986,28.000,瞬时请求候选,0x2C1,8,1,1,0,0,0.6000,6,2966,-0.234150
987,28.000,瞬时请求候选,0x2C1,8,1,2,1,1,0.6000,6,2966,-0.234150
988,28.000,瞬时请求候选,0x2C1,8,1,3,0,0,0.6000,6,1483,-0.234150
989,28.000,瞬时请求候选,0x2C1,8,1,4,0,0,0.6000,6,2966,-0.234150
990,28.000,瞬时请求候选,0x2C1,8,1,5,0,0,0.8000,6,1483,-0.234150
991,28.000,瞬时请求候选,0x2C1,8,2,0,0,0,0.6000,6,2966,-0.234150
992,28.000,瞬时请求候选,0x2C1,8,2,1,1,1,0.6000,6,2966,-0.234150
993,28.000,瞬时请求候选,0x2C1,8,2,2,1,1,0.6000,6,1488,-0.194150
994,28.000,瞬时请求候选,0x2C1,8,2,3,0,0,0.6000,6,1483,-0.213800
995,28.000,瞬时请求候选,0x2C1,8,2,4,1,1,0.6000,6,1483,-0.234150
996,28.000,瞬时请求候选,0x2C1,8,2,5,0,0,0.8000,6,1483,-0.234150
997,28.000,瞬时请求候选,0x2C1,8,2,6,0,0,0.8000,6,1483,-0.234150
998,28.000,瞬时请求候选,0x2C1,8,3,0,0,0,0.8000,6,1483,-0.213800
999,28.000,瞬时请求候选,0x2C1,8,3,1,0,0,0.6000,6,2966,-0.234150
1000,28.000,瞬时请求候选,0x2C1,8,3,2,0,0,0.6000,6,2971,-0.213800
1001,28.000,瞬时请求候选,0x2C1,8,3,3,0,0,0.6000,6,2966,-0.234150
1002,28.000,瞬时请求候选,0x2C1,8,4,0,0,0,0.8000,6,1488,-0.173650
1003,28.000,瞬时请求候选,0x2C1,8,4,1,0,0,0.8000,6,1478,-0.234150
1004,28.000,瞬时请求候选,0x2C1,8,4,2,0,0,0.8000,6,1488,-0.173650
1005,28.000,瞬时请求候选,0x2C1,8,4,3,0,0,0.8000,6,1488,-0.173650
1006,28.000,瞬时请求候选,0x2C1,8,5,0,0,0,0.8000,6,1488,-0.173650
1007,28.000,瞬时请求候选,0x2C1,8,5,1,0,0,0.8000,6,1483,-0.234150
1008,28.000,瞬时请求候选,0x2C1,8,5,3,0,0,0.8000,6,1483,-0.234150
1009,28.000,瞬时请求候选,0x2C1,8,5,4,0,0,0.6000,6,2971,-0.213800
1010,28.000,瞬时请求候选,0x2C1,8,5,6,0,0,0.8000,6,1483,-0.213800
1011,28.000,瞬时请求候选,0x2C1,8,5,7,0,0,0.6000,6,2966,-0.234150
1012,28.000,瞬时请求候选,0x2C1,8,6,1,0,0,0.6000,6,2966,-0.234150
1013,28.000,瞬时请求候选,0x2C1,8,6,3,0,0,0.8000,6,1488,-0.173650
1014,28.000,瞬时请求候选,0x2C1,8,6,4,0,0,0.8000,6,1483,-0.213800
1015,28.000,瞬时请求候选,0x2C1,8,6,7,0,0,0.8000,6,1483,-0.213800
1016,28.000,瞬时请求候选,0x2C1,8,7,0,0,0,0.6000,6,2966,-0.234150
1017,28.000,瞬时请求候选,0x2C1,8,7,1,0,0,0.8000,6,1483,-0.234150
1018,28.000,瞬时请求候选,0x2C1,8,7,2,0,0,0.8000,6,1483,-0.234150
1019,28.000,瞬时请求候选,0x2C1,8,7,4,0,0,0.8000,6,1488,-0.173650
1020,28.000,瞬时请求候选,0x2C1,8,7,6,0,0,0.6000,6,2966,-0.234150
1021,28.000,瞬时请求候选,0x2C1,8,7,7,0,0,0.8000,6,1483,-0.213800
1022,28.000,瞬时请求候选,0x2C2,8,2,5,不一致,1,0.5125,6,701,-0.184900
1023,28.000,瞬时请求候选,0x2C2,8,6,1,1,1,0.5000,6,743,-0.184900
1024,28.000,瞬时请求候选,0x2C2,8,6,4,1,不一致,0.6000,6,615,-0.184900
1025,28.000,瞬时请求候选,0x2C2,8,6,7,1,不一致,0.6000,6,614,-0.184900
1026,28.000,瞬时请求候选,0x2C2,8,7,5,1,1,0.6000,6,616,-0.184900
1027,28.000,瞬时请求候选,0x2C4,8,0,0,1,1,0.5250,6,702,-0.211600
1028,28.000,瞬时请求候选,0x2C4,8,0,2,0,0,0.5275,6,211,-0.111350
1029,28.000,瞬时请求候选,0x2C4,8,0,3,0,0,0.6725,6,140,-0.160700
1030,28.000,瞬时请求候选,0x2C4,8,0,5,0,0,0.8100,6,253,0.189450
1031,28.000,瞬时请求候选,0x2C4,8,0,6,0,0,0.8125,6,212,-0.111600
1032,28.000,瞬时请求候选,0x2C4,8,1,0,0,0,0.7100,6,340,-0.210500
1033,28.000,瞬时请求候选,0x2C4,8,1,1,0,0,0.7875,6,286,-0.211000
1034,28.000,瞬时请求候选,0x2C4,8,1,2,0,0,0.8475,6,162,0.338000
1035,28.000,瞬时请求候选,0x2C4,8,1,3,0,0,0.8075,6,282,-0.162000
1036,28.000,瞬时请求候选,0x2C4,8,1,4,0,0,0.7175,6,281,-0.160700
1037,28.000,瞬时请求候选,0x2C4,8,1,5,0,0,0.7625,6,279,-0.160700
1038,28.000,瞬时请求候选,0x2C4,8,1,6,0,0,0.7575,6,350,-0.210500
1039,28.000,瞬时请求候选,0x2C4,8,1,7,0,0,0.7175,6,213,-0.061800
1040,28.000,瞬时请求候选,0x2C4,8,2,0,0,0,0.7725,6,281,-0.110850
1041,28.000,瞬时请求候选,0x2C4,8,2,1,0,0,0.8575,6,203,-0.060300
1042,28.000,瞬时请求候选,0x2C4,8,2,2,0,0,0.7975,6,268,-0.161050
1043,28.000,瞬时请求候选,0x2C4,8,2,3,0,0,0.8025,6,273,-0.060300
1044,28.000,瞬时请求候选,0x2C4,8,2,4,0,0,0.8475,6,193,-0.012000
1045,28.000,瞬时请求候选,0x2C4,8,2,5,0,0,0.7750,6,171,-0.012000
1046,28.000,瞬时请求候选,0x2C4,8,2,7,0,0,0.7900,6,185,-0.012000
