profile,role,score,can_id,byte,bit_in_byte,dbc_message,activity_enrichment,event_coverage,event_hits,event_total,inside_transitions,outside_transitions,period_cv
window,按钮事件:手动下降松开,65.198,0x300,5,2,,3.1551744909324255,1.0,2,2,3,39,0.6774818910798878
window,按钮事件:手动下降松开,65.198,0x300,5,4,,3.1551744909324255,1.0,2,2,3,39,0.6774818910798878
window,按钮事件:手动下降松开,65.198,0x300,5,6,,3.1551744909324255,1.0,2,2,3,39,0.6774818910798878
window,按钮事件:手动下降松开,65.198,0x300,5,7,,3.1551744909324255,1.0,2,2,3,39,0.6774818910798878
window,按钮事件:手动下降松开,65.198,0x300,6,2,,3.1551744909324255,1.0,2,2,3,39,0.6774818910798878
window,按钮事件:手动下降松开,65.198,0x300,7,4,,3.1551744909324255,1.0,2,2,3,39,0.6774818910798878
window,按钮事件:手动上升触发,65.141,0x788,0,4,,7.81293980140515,1.0,2,2,3,15,2.6072379325297166
window,按钮事件:下降触发,65.019,0x2C2,1,4,EXP_leftWindowExecutionPosition,3.150167931839017,1.0,3,3,22,192,5.4418155453504
window,按钮事件:下降触发,65.010,0x545,1,2,EXP_windowMotionFeedback_LEFT,5.086830803539039,1.0,3,3,21,113,4.527856929481779
window,按钮事件:手动上升触发,64.999,0x300,1,2,,3.0786995430807917,1.0,2,2,3,40,0.6666735465340967
window,按钮事件:手动上升触发,64.999,0x300,5,5,,3.0786995430807917,1.0,2,2,3,40,0.6666735465340967
window,按钮事件:手动上升触发,64.999,0x300,7,3,,3.0786995430807917,1.0,2,2,3,40,0.6666735465340967
window,按钮事件:上升触发,64.980,0x272,2,0,,4.773801282670457,1.0,3,3,14,80,3.722941940734079
window,按钮事件:手动下降触发,64.927,0x2C2,1,4,EXP_leftWindowExecutionPosition,4.3003304048569575,1.0,2,2,20,194,5.4418155453504
window,按钮事件:手动下降触发,64.802,0x372,7,2,,4.265814480371825,1.0,2,2,6,58,4.320104477181213
window,按钮事件:手动下降触发,64.798,0x300,2,0,,3.0058440581441146,1.0,2,2,3,41,0.6769735564689178
window,按钮事件:手动下降触发,64.798,0x300,2,5,,3.0058440581441146,1.0,2,2,3,41,0.6769735564689178
window,按钮事件:手动下降触发,64.798,0x300,3,4,,3.0058440581441146,1.0,2,2,3,41,0.6769735564689178
window,按钮事件:手动下降触发,64.798,0x300,6,3,,3.0058440581441146,1.0,2,2,3,41,0.6769735564689178
window,按钮事件:手动下降松开,64.758,0x302,2,0,,4.4189821913976015,1.0,2,2,2,18,0.8843382611683143
window,按钮事件:手动下降松开,64.758,0x302,2,2,,4.4189821913976015,1.0,2,2,2,18,0.8843382611683143
window,按钮事件:手动下降松开,64.750,0x303,2,0,,4.4189821913976015,1.0,2,2,2,18,0.8843617305963936
window,按钮事件:手动下降松开,64.750,0x303,2,2,,4.4189821913976015,1.0,2,2,2,18,0.8843617305963936
window,按钮事件:手动下降松开,64.750,0x303,2,7,,4.4189821913976015,1.0,2,2,2,18,0.8843617305963936
