profile,role,score,can_id,byte,bit_in_byte,dbc_message,activity_enrichment,event_coverage,event_hits,event_total,inside_transitions,outside_transitions,period_cv
generic-event,事件附近变化,69.810,0x4F,0,6,UI_locationStatus,5.528069300334852,1.0,2,2,3,16,1.8087611239573997
window,按钮事件:手动未知方向松开,69.810,0x4F,0,6,UI_locationStatus,5.528069300334852,1.0,2,2,3,16,1.8087611239573997
generic-event,事件附近变化,69.738,0x118,6,7,DI_systemStatus,3.3298803481291186,1.0,2,2,73,687,9.920699063438857
window,按钮事件:手动未知方向松开,69.738,0x118,6,7,DI_systemStatus,3.3298803481291186,1.0,2,2,73,687,9.920699063438857
generic-event,事件附近变化,69.733,0x7D5,1,1,DI_debug,3.5816323823548304,1.0,2,2,38,332,1.121265737915344
window,按钮事件:手动未知方向松开,69.733,0x7D5,1,1,DI_debug,3.5816323823548304,1.0,2,2,38,332,1.121265737915344
generic-event,事件附近变化,69.732,0x132,2,6,BMS_hvBusStatus,3.8061944264685974,1.0,2,2,12,98,5.314450230490263
window,按钮事件:手动未知方向松开,69.732,0x132,2,6,BMS_hvBusStatus,3.8061944264685974,1.0,2,2,12,98,5.314450230490263
generic-event,事件附近变化,69.587,0x257,5,3,DI_speed,3.3641908912652547,1.0,2,2,70,652,9.978922240153018
window,按钮事件:手动未知方向松开,69.587,0x257,5,3,DI_speed,3.3641908912652547,1.0,2,2,70,652,9.978922240153018
generic-event,事件附近变化,69.547,0x212,1,6,BMS_status,4.542735969505094,1.0,2,2,11,75,7.213535735700471
window,按钮事件:手动未知方向松开,69.547,0x212,1,6,BMS_status,4.542735969505094,1.0,2,2,11,75,7.213535735700471
generic-event,事件附近变化,69.542,0x292,6,0,BMS_socStatus,4.542735969505094,1.0,2,2,11,75,7.2134042833355485
window,按钮事件:手动未知方向松开,69.542,0x292,6,0,BMS_socStatus,4.542735969505094,1.0,2,2,11,75,7.2134042833355485
generic-event,事件附近变化,69.538,0x373,3,6,EPAS3P_sysStatus,3.93267328512436,1.0,2,2,3,23,1.8566476751364032
window,按钮事件:手动未知方向松开,69.538,0x373,3,6,EPAS3P_sysStatus,3.93267328512436,1.0,2,2,3,23,1.8566476751364032
generic-event,事件附近变化,69.517,0x344,7,1,,7.783485679468715,1.0,2,2,3,11,1.9050011870873198
window,按钮事件:手动未知方向松开,69.517,0x344,7,1,,7.783485679468715,1.0,2,2,3,11,1.9050011870873198
generic-event,事件附近变化,69.464,0x301,1,3,VCFRONT_info,3.496468289686275,1.0,2,2,4,35,1.0389304168637776
window,按钮事件:手动未知方向松开,69.464,0x301,1,3,VCFRONT_info,3.496468289686275,1.0,2,2,4,35,1.0389304168637776
generic-event,事件附近变化,69.399,0x3E2,3,5,VCLEFT_lightStatus,5.963971700529055,1.0,2,2,4,20,1.7250055051199016
window,按钮事件:手动未知方向松开,69.399,0x3E2,3,5,VCLEFT_lightStatus,5.963971700529055,1.0,2,2,4,20,1.7250055051199016
generic-event,事件附近变化,69.347,0x3E2,3,4,VCLEFT_lightStatus,4.282436597077169,1.0,2,2,6,43,2.3560811475311767
window,按钮事件:手动未知方向松开,69.347,0x3E2,3,4,VCLEFT_lightStatus,4.282436597077169,1.0,2,2,6,43,2.3560811475311767
generic-event,事件附近变化,69.318,0x257,1,7,DI_speed,3.4521835750171848,1.0,2,2,10,90,3.6772912543709935
window,按钮事件:手动未知方向松开,69.318,0x257,1,7,DI_speed,3.4521835750171848,1.0,2,2,10,90,3.6772912543709935
generic-event,事件附近变化,69.291,0x3AE,0,2,,4.633399199760662,1.0,2,2,22,148,2.7623036937778678
window,按钮事件:手动未知方向松开,69.291,0x3AE,0,2,,4.633399199760662,1.0,2,2,22,148,2.7623036937778678
generic-event,事件附近变化,69.280,0x257,1,4,DI_speed,3.2837625844783074,1.0,2,2,70,668,9.927890555093724
window,按钮事件:手动未知方向松开,69.280,0x257,1,4,DI_speed,3.2837625844783074,1.0,2,2,70,668,9.927890555093724
generic-event,事件附近变化,69.250,0x118,6,6,DI_systemStatus,3.068279541410036,1.0,2,2,123,1257,13.45987842421164
window,按钮事件:手动未知方向松开,69.250,0x118,6,6,DI_systemStatus,3.068279541410036,1.0,2,2,123,1257,13.45987842421164
generic-event,事件附近变化,69.247,0x77A,2,3,,4.010565188343598,1.0,2,2,6,46,3.1517287538811094
window,按钮事件:手动未知方向松开,69.247,0x77A,2,3,,4.010565188343598,1.0,2,2,6,46,3.1517287538811094
generic-event,事件附近变化,69.069,0x108,3,7,DI_torque,3.1112443356802078,1.0,2,2,10,100,4.077239244612039
window,按钮事件:手动未知方向松开,69.069,0x108,3,7,DI_torque,3.1112443356802078,1.0,2,2,10,100,4.077239244612039
generic-event,事件附近变化,69.037,0x257,5,6,DI_speed,3.3781461510892,1.0,2,2,10,92,3.7486276934223604
window,按钮事件:手动未知方向松开,69.037,0x257,5,6,DI_speed,3.3781461510892,1.0,2,2,10,92,3.7486276934223604
generic-event,事件附近变化,68.862,0x257,0,5,DI_speed,3.16398101615402,1.0,2,2,62,614,9.444858341574362
window,按钮事件:手动未知方向松开,68.862,0x257,0,5,DI_speed,3.16398101615402,1.0,2,2,62,614,9.444858341574362
generic-event,事件附近变化,68.849,0x257,5,4,DI_speed,3.157067854774284,1.0,2,2,35,347,7.219714364306012
window,按钮事件:手动未知方向松开,68.849,0x257,5,4,DI_speed,3.157067854774284,1.0,2,2,35,347,7.219714364306012
generic-event,事件附近变化,68.843,0x373,1,2,EPAS3P_sysStatus,3.6330992035565517,1.0,2,2,3,25,2.4992289819067746
window,按钮事件:手动未知方向松开,68.843,0x373,1,2,EPAS3P_sysStatus,3.6330992035565517,1.0,2,2,3,25,2.4992289819067746
generic-event,事件附近变化,68.789,0x108,1,7,DI_torque,3.2714024101345966,1.0,2,2,15,143,4.863474629185256
window,按钮事件:手动未知方向松开,68.789,0x108,1,7,DI_torque,3.2714024101345966,1.0,2,2,15,143,4.863474629185256
generic-event,事件附近变化,68.691,0x257,1,5,DI_speed,3.062496377673563,1.0,2,2,36,368,7.36380140158349
window,按钮事件:手动未知方向松开,68.691,0x257,1,5,DI_speed,3.062496377673563,1.0,2,2,36,368,7.36380140158349
generic-event,事件附近变化,68.666,0x257,5,5,DI_speed,3.0888567699702234,1.0,2,2,18,182,5.285519592634933
window,按钮事件:手动未知方向松开,68.666,0x257,5,5,DI_speed,3.0888567699702234,1.0,2,2,18,182,5.285519592634933
generic-event,事件附近变化,68.596,0x257,1,6,DI_speed,3.1734926783947848,1.0,2,2,19,187,5.25026387422426
window,按钮事件:手动未知方向松开,68.596,0x257,1,6,DI_speed,3.1734926783947848,1.0,2,2,19,187,5.25026387422426
generic-event,事件附近变化,68.451,0x344,7,3,,6.916183266366632,1.0,2,2,2,8,1.8122879080401493
window,按钮事件:手动未知方向松开,68.451,0x344,7,3,,6.916183266366632,1.0,2,2,2,8,1.8122879080401493
generic-event,事件附近变化,68.359,0x3B6,0,2,DI_odometerStatus,3.8118907606854977,1.0,2,2,4,32,2.4868929845825765
window,按钮事件:手动未知方向松开,68.359,0x3B6,0,2,DI_odometerStatus,3.8118907606854977,1.0,2,2,4,32,2.4868929845825765
generic-event,事件附近变化,68.359,0x3B6,7,2,DI_odometerStatus,3.8118907606854977,1.0,2,2,4,32,2.4868929845825765
window,按钮事件:手动未知方向松开,68.359,0x3B6,7,2,DI_odometerStatus,3.8118907606854977,1.0,2,2,4,32,2.4868929845825765
generic-event,事件附近变化,68.226,0x23A,2,3,,3.2292570057844974,1.0,2,2,4,38,0.7299572189660106
window,按钮事件:手动未知方向松开,68.226,0x23A,2,3,,3.2292570057844974,1.0,2,2,4,38,0.7299572189660106
generic-event,事件附近变化,68.219,0x129,2,1,SCCM_steeringAngleSensor,3.486864164566418,1.0,2,2,84,755,4.865117904813649
window,按钮事件:手动未知方向松开,68.219,0x129,2,1,SCCM_steeringAngleSensor,3.486864164566418,1.0,2,2,84,755,4.865117904813649
generic-event,事件附近变化,68.206,0x373,3,2,EPAS3P_sysStatus,3.37593503926035,1.0,2,2,3,27,2.1529933240801884
window,按钮事件:手动未知方向松开,68.206,0x373,3,2,EPAS3P_sysStatus,3.37593503926035,1.0,2,2,3,27,2.1529933240801884
generic-event,事件附近变化,68.163,0x3B6,0,3,DI_odometerStatus,3.709625451540493,1.0,2,2,2,16,1.7950914952138557
window,按钮事件:手动未知方向松开,68.163,0x3B6,0,3,DI_odometerStatus,3.709625451540493,1.0,2,2,2,16,1.7950914952138557
generic-event,事件附近变化,68.072,0x266,0,2,DI_power,3.2363454409858945,1.0,2,2,7,67,4.163902139464646
window,按钮事件:手动未知方向松开,68.072,0x266,0,2,DI_power,3.2363454409858945,1.0,2,2,7,67,4.163902139464646
generic-event,事件附近变化,68.026,0x344,7,2,,6.691457238067199,1.0,2,2,3,13,2.2754158545098844
window,按钮事件:手动未知方向松开,68.026,0x344,7,2,,6.691457238067199,1.0,2,2,3,13,2.2754158545098844
generic-event,事件附近变化,67.985,0x43A,1,3,DAS_warningMatrix3,4.709302157377968,1.0,2,2,3,19,0.8067913908866464
window,按钮事件:手动未知方向松开,67.985,0x43A,1,3,DAS_warningMatrix3,4.709302157377968,1.0,2,2,3,19,0.8067913908866464
generic-event,事件附近变化,67.898,0x252,2,0,BMS_powerAvailable,4.953876472291986,1.0,2,2,3,18,1.2537909980872455
window,按钮事件:手动未知方向松开,67.898,0x252,2,0,BMS_powerAvailable,4.953876472291986,1.0,2,2,3,18,1.2537909980872455
generic-event,事件附近变化,67.849,0x126,4,2,DI_hvBusStatus,3.0328646367569467,1.0,2,2,14,144,4.684805734431482
window,按钮事件:手动未知方向松开,67.849,0x126,4,2,DI_hvBusStatus,3.0328646367569467,1.0,2,2,14,144,4.684805734431482
generic-event,事件附近变化,67.751,0x132,2,5,BMS_hvBusStatus,3.020166900539571,1.0,2,2,15,155,6.331680020843674
window,按钮事件:手动未知方向松开,67.751,0x132,2,5,BMS_hvBusStatus,3.020166900539571,1.0,2,2,15,155,6.331680020843674
generic-event,事件附近变化,67.661,0x752,2,3,,3.6330992035565517,1.0,2,2,3,25,0.9790745441592074
window,按钮事件:手动未知方向松开,67.661,0x752,2,3,,3.6330992035565517,1.0,2,2,3,25,0.9790745441592074
generic-event,事件附近变化,67.619,0x373,3,5,EPAS3P_sysStatus,3.152770324947231,1.0,2,2,3,29,2.1378606242245177
window,按钮事件:手动未知方向松开,67.619,0x373,3,5,EPAS3P_sysStatus,3.152770324947231,1.0,2,2,3,29,2.1378606242245177
generic-event,事件附近变化,67.522,0x118,7,2,DI_systemStatus,3.1467897077186024,1.0,2,2,5,49,2.973327836060596
window,按钮事件:手动未知方向松开,67.522,0x118,7,2,DI_systemStatus,3.1467897077186024,1.0,2,2,5,49,2.973327836060596
generic-event,事件附近变化,67.519,0x23A,3,4,,5.22524596829039,1.0,2,2,3,17,1.1967799653791322
window,按钮事件:手动未知方向松开,67.519,0x23A,3,4,,5.22524596829039,1.0,2,2,3,17,1.1967799653791322
generic-event,事件附近变化,67.404,0x3E2,3,6,VCLEFT_lightStatus,7.783485679468715,1.0,2,2,3,11,1.3767773941442119
window,按钮事件:手动未知方向松开,67.404,0x3E2,3,6,VCLEFT_lightStatus,7.783485679468715,1.0,2,2,3,11,1.3767773941442119
generic-event,事件附近变化,67.358,0x118,4,1,DI_systemStatus,3.5343789068001503,1.0,2,2,9,79,5.748001089871737
window,按钮事件:手动未知方向松开,67.358,0x118,4,1,DI_systemStatus,3.5343789068001503,1.0,2,2,9,79,5.748001089871737
generic-event,事件附近变化,67.317,0x257,3,0,DI_speed,3.198368690544883,1.0,2,2,6,58,2.9342137567418556
window,按钮事件:手动未知方向松开,67.317,0x257,3,0,DI_speed,3.198368690544883,1.0,2,2,6,58,2.9342137567418556
generic-event,事件附近变化,67.116,0x3AE,0,1,,3.3936574716600467,1.0,2,2,28,258,3.2792137676964055
window,按钮事件:手动未知方向松开,67.116,0x3AE,0,1,,3.3936574716600467,1.0,2,2,28,258,3.2792137676964055
generic-event,事件附近变化,66.982,0x2D2,2,0,BMS_driveLimits,3.1678662506140096,1.0,2,2,12,118,2.509011793431755
window,按钮事件:手动未知方向松开,66.982,0x2D2,2,0,BMS_driveLimits,3.1678662506140096,1.0,2,2,12,118,2.509011793431755
generic-event,事件附近变化,66.671,0x383,6,7,VCRIGHT_thsStatus,3.9378385130522444,1.0,2,2,2,15,1.8046999791331122
window,按钮事件:手动未知方向松开,66.671,0x383,6,7,VCRIGHT_thsStatus,3.9378385130522444,1.0,2,2,2,15,1.8046999791331122
generic-event,事件附近变化,66.560,0x3AE,0,0,,3.0777539908176617,1.0,2,2,30,305,3.6487856757152186
window,按钮事件:手动未知方向松开,66.560,0x3AE,0,0,,3.0777539908176617,1.0,2,2,30,305,3.6487856757152186
generic-event,事件附近变化,66.541,0x344,2,2,,5.6871963875566784,1.0,2,2,2,10,1.8050122568172153
window,按钮事件:手动未知方向松开,66.541,0x344,2,2,,5.6871963875566784,1.0,2,2,2,10,1.8050122568172153
generic-event,事件附近变化,66.179,0x6D4,4,3,PMS_info,3.152770324947231,1.0,2,2,3,29,0.7681559139450815
window,按钮事件:手动未知方向松开,66.179,0x6D4,4,3,PMS_info,3.152770324947231,1.0,2,2,3,29,0.7681559139450815
generic-event,事件附近变化,65.842,0x3DD,6,0,,3.6330992035565517,1.0,2,2,3,25,0.8003525474606051
window,按钮事件:手动未知方向松开,65.842,0x3DD,6,0,,3.6330992035565517,1.0,2,2,3,25,0.8003525474606051
generic-event,事件附近变化,64.733,0x3F2,0,3,BMS_kwhCountersMultiplexed,3.1601896056088994,1.0,2,2,2,19,0.3333244929808062
window,按钮事件:手动未知方向松开,64.733,0x3F2,0,3,BMS_kwhCountersMultiplexed,3.1601896056088994,1.0,2,2,2,19,0.3333244929808062
generic-event,事件附近变化,64.624,0x3DD,3,5,,3.152770324947231,1.0,2,2,3,29,0.876205582705514
window,按钮事件:手动未知方向松开,64.624,0x3DD,3,5,,3.152770324947231,1.0,2,2,3,29,0.876205582705514
generic-event,事件附近变化,64.363,0x782,1,3,,3.32431184324857,1.0,2,2,2,18,0.7778565137746385
window,按钮事件:手动未知方向松开,64.363,0x782,1,3,,3.32431184324857,1.0,2,2,2,18,0.7778565137746385
generic-event,事件附近变化,64.335,0x383,6,6,VCRIGHT_thsStatus,3.0115104626433844,1.0,2,2,2,20,1.7587869859766279
window,按钮事件:手动未知方向松开,64.335,0x383,6,6,VCRIGHT_thsStatus,3.0115104626433844,1.0,2,2,2,20,1.7587869859766279
generic-event,事件附近变化,64.054,0x373,1,6,EPAS3P_sysStatus,3.709625451540493,1.0,2,2,2,16,2.096949544385839
window,按钮事件:手动未知方向松开,64.054,0x373,1,6,EPAS3P_sysStatus,3.709625451540493,1.0,2,2,2,16,2.096949544385839
generic-event,事件附近变化,63.926,0x782,1,4,,3.1601896056088994,1.0,2,2,2,19,0.8839901811805932
window,按钮事件:手动未知方向松开,63.926,0x782,1,4,,3.1601896056088994,1.0,2,2,2,19,0.8839901811805932
generic-event,事件附近变化,63.721,0x344,2,0,,4.195971156394482,1.0,2,2,2,14,2.225052979492003
window,按钮事件:手动未知方向松开,63.721,0x344,2,0,,4.195971156394482,1.0,2,2,2,14,2.225052979492003
generic-event,事件附近变化,60.904,0x6D4,2,4,PMS_info,3.05189812720786,1.0,2,2,3,30,0.7500232716020842
window,按钮事件:手动未知方向松开,60.904,0x6D4,2,4,PMS_info,3.05189812720786,1.0,2,2,3,30,0.7500232716020842
generic-event,事件附近变化,60.904,0x6D4,3,3,PMS_info,3.05189812720786,1.0,2,2,3,30,0.7500232716020842
window,按钮事件:手动未知方向松开,60.904,0x6D4,3,3,PMS_info,3.05189812720786,1.0,2,2,3,30,0.7500232716020842
generic-event,事件附近变化,60.904,0x6D4,3,6,PMS_info,3.05189812720786,1.0,2,2,3,30,0.7500232716020842
window,按钮事件:手动未知方向松开,60.904,0x6D4,3,6,PMS_info,3.05189812720786,1.0,2,2,3,30,0.7500232716020842
generic-event,事件附近变化,59.554,0x3E2,4,6,VCLEFT_lightStatus,3.32431184324857,1.0,2,2,2,18,2.726403384413237
window,按钮事件:手动未知方向松开,59.554,0x3E2,4,6,VCLEFT_lightStatus,3.32431184324857,1.0,2,2,2,18,2.726403384413237
generic-event,事件附近变化,59.554,0x3E2,4,7,VCLEFT_lightStatus,3.32431184324857,1.0,2,2,2,18,2.726403384413237
window,按钮事件:手动未知方向松开,59.554,0x3E2,4,7,VCLEFT_lightStatus,3.32431184324857,1.0,2,2,2,18,2.726403384413237
generic-event,事件附近变化,59.554,0x3E2,5,0,VCLEFT_lightStatus,3.32431184324857,1.0,2,2,2,18,2.726403384413237
window,按钮事件:手动未知方向松开,59.554,0x3E2,5,0,VCLEFT_lightStatus,3.32431184324857,1.0,2,2,2,18,2.726403384413237
generic-event,事件附近变化,59.554,0x3E2,5,1,VCLEFT_lightStatus,3.32431184324857,1.0,2,2,2,18,2.726403384413237
window,按钮事件:手动未知方向松开,59.554,0x3E2,5,1,VCLEFT_lightStatus,3.32431184324857,1.0,2,2,2,18,2.726403384413237
generic-event,事件附近变化,59.554,0x3E2,5,2,VCLEFT_lightStatus,3.32431184324857,1.0,2,2,2,18,2.726403384413237
window,按钮事件:手动未知方向松开,59.554,0x3E2,5,2,VCLEFT_lightStatus,3.32431184324857,1.0,2,2,2,18,2.726403384413237
generic-event,事件附近变化,59.554,0x3E2,5,3,VCLEFT_lightStatus,3.32431184324857,1.0,2,2,2,18,2.726403384413237
window,按钮事件:手动未知方向松开,59.554,0x3E2,5,3,VCLEFT_lightStatus,3.32431184324857,1.0,2,2,2,18,2.726403384413237
generic-event,事件附近变化,58.705,0x3E2,4,5,VCLEFT_lightStatus,3.0115104626433844,1.0,2,2,2,20,2.8134261689940128
window,按钮事件:手动未知方向松开,58.705,0x3E2,4,5,VCLEFT_lightStatus,3.0115104626433844,1.0,2,2,2,20,2.8134261689940128
generic-event,事件附近变化,58.164,0x3B6,7,3,DI_odometerStatus,3.709625451540493,1.0,2,2,2,16,1.7950184818654331
window,按钮事件:手动未知方向松开,58.164,0x3B6,7,3,DI_odometerStatus,3.709625451540493,1.0,2,2,2,16,1.7950184818654331
generic-event,事件附近变化,57.626,0x344,4,4,,3.709625451540493,1.0,2,2,2,16,2.2777645352869813
window,按钮事件:手动未知方向松开,57.626,0x344,4,4,,3.709625451540493,1.0,2,2,2,16,2.2777645352869813
