signal,time_s,value
BMS_packCurrent,19.212,1.4000000000000001
BMS_packCurrent,19.2223,1.3
BMS_packCurrent,19.2321,1.3
BMS_packCurrent,19.2423,1.3
BMS_packCurrent,19.252,1.4000000000000001
BMS_packCurrent,19.2619,1.3
BMS_packCurrent,19.2719,1.3
BMS_packCurrent,19.2823,1.4000000000000001
BMS_packCurrent,19.2919,1.4000000000000001
BMS_packCurrent,19.3019,1.4000000000000001
BMS_packCurrent,19.3121,1.3
BMS_packCurrent,19.3223,1.3
BMS_packCurrent,19.3321,1.3
BMS_packCurrent,19.3423,1.3
BMS_packCurrent,19.3519,1.4000000000000001
BMS_packCurrent,19.3623,1.3
BMS_packCurrent,19.3719,1.4000000000000001
BMS_packCurrent,19.3822,1.3
BMS_packCurrent,19.3919,1.3
BMS_packCurrent,19.4019,1.4000000000000001
BMS_packCurrent,19.4119,1.3
BMS_packCurrent,19.4223,1.3
BMS_packCurrent,19.4321,1.4000000000000001
BMS_packCurrent,19.4423,1.3
BMS_packCurrent,19.4519,1.3
BMS_packCurrent,19.4623,1.3
BMS_packCurrent,19.4719,1.3
BMS_packCurrent,19.4825,1.3
BMS_packCurrent,19.4921,1.3
BMS_packCurrent,19.5024,1.3
BMS_packCurrent,19.5119,1.3
BMS_packCurrent,19.5223,1.3
BMS_packCurrent,19.532,1.3
BMS_packCurrent,19.542,1.3
BMS_packCurrent,19.5519,1.3
BMS_packCurrent,19.5619,1.3
BMS_packCurrent,19.5719,1.3
BMS_packCurrent,19.5823,1.4000000000000001
BMS_packCurrent,19.5919,1.4000000000000001
BMS_packCurrent,19.6019,1.3
BMS_packCurrent,19.6119,1.3
BMS_packCurrent,19.6223,1.3
BMS_packCurrent,19.6321,1.3
BMS_packCurrent,19.6423,1.4000000000000001
BMS_packCurrent,19.6519,1.3
BMS_packCurrent,19.6623,1.3
BMS_packCurrent,19.6719,1.3
BMS_packCurrent,19.6822,1.4000000000000001
BMS_packCurrent,19.6919,1.3
BMS_packCurrent,19.7019,1.3
BMS_packCurrent,19.7119,1.3
BMS_packCurrent,19.7223,1.3
BMS_packCurrent,19.7321,1.3
BMS_packCurrent,19.7423,1.3
BMS_packCurrent,19.7519,1.4000000000000001
BMS_packCurrent,19.7619,1.3
BMS_packCurrent,19.7719,1.4000000000000001
BMS_packCurrent,19.7822,1.4000000000000001
BMS_packCurrent,19.7919,1.3
BMS_packCurrent,19.8019,1.3
BMS_packCurrent,19.8119,1.3
BMS_packCurrent,19.8219,1.3
BMS_packCurrent,19.8321,1.3
BMS_packCurrent,19.8423,1.3
BMS_packCurrent,19.8521,1.4000000000000001
BMS_packCurrent,19.8619,1.3
BMS_packCurrent,19.8719,1.3
BMS_packCurrent,19.8819,1.3
BMS_packCurrent,19.8921,1.3
BMS_packCurrent,19.9019,1.3
BMS_packCurrent,19.9119,1.3
BMS_packCurrent,19.9223,1.3
BMS_packCurrent,19.9321,1.3
BMS_packCurrent,19.9422,1.4000000000000001
BMS_packCurrent,19.9519,1.3
BMS_packCurrent,19.9622,1.4000000000000001
BMS_packCurrent,19.9719,1.4000000000000001
BMS_packCurrent,19.9824,1.3
BMS_packCurrent,19.9919,1.3
BMS_packCurrent,20.0019,1.4000000000000001
BMS_packCurrent,20.0119,1.3
BMS_packCurrent,20.0223,1.3
BMS_packCurrent,20.0321,1.3
BMS_packCurrent,20.0422,1.3
BMS_packCurrent,20.0519,1.3
BMS_packCurrent,20.0622,1.4000000000000001
BMS_packCurrent,20.0719,1.4000000000000001
BMS_packCurrent,20.0822,1.3
BMS_packCurrent,20.0919,1.4000000000000001
BMS_packCurrent,20.1019,1.4000000000000001
BMS_packCurrent,20.1119,1.4000000000000001
BMS_packCurrent,20.1223,1.4000000000000001
BMS_packCurrent,20.1321,1.5
BMS_packCurrent,20.1422,1.5
BMS_packCurrent,20.1519,1.5
BMS_packCurrent,20.1623,1.6
BMS_packCurrent,20.1719,1.5
BMS_packCurrent,20.1823,1.6
BMS_packCurrent,20.192,1.5
BMS_packCurrent,20.2021,1.6
BMS_packCurrent,20.2119,1.5
BMS_packCurrent,20.2222,1.5
BMS_packCurrent,20.2319,1.4000000000000001
BMS_packCurrent,20.2423,1.5
BMS_packCurrent,20.2519,1.5
BMS_packCurrent,20.2619,1.6
BMS_packCurrent,20.2719,1.5
BMS_packCurrent,20.2822,1.4000000000000001
BMS_packCurrent,20.2919,1.4000000000000001
BMS_packCurrent,20.3022,1.5
BMS_packCurrent,20.3119,1.5
BMS_packCurrent,20.3222,1.5
BMS_packCurrent,20.3319,1.5
BMS_packCurrent,20.3423,1.6
BMS_packCurrent,20.3519,1.6
BMS_packCurrent,20.3623,1.6
BMS_packCurrent,20.3719,1.5
BMS_packCurrent,20.3825,1.6
BMS_packCurrent,20.3919,1.5
BMS_packCurrent,20.4019,1.6
BMS_packCurrent,20.4119,1.7000000000000002
BMS_packCurrent,20.4222,1.7000000000000002
BMS_packCurrent,20.4319,1.8
BMS_packCurrent,20.4423,1.9000000000000001
BMS_packCurrent,20.4519,1.9000000000000001
BMS_packCurrent,20.4623,2.0
BMS_packCurrent,20.4719,2.0
BMS_packCurrent,20.4823,2.0
BMS_packCurrent,20.4921,2.1
BMS_packCurrent,20.5024,2.0
BMS_packCurrent,20.512,2.0
BMS_packCurrent,20.5222,2.0
BMS_packCurrent,20.532,1.9000000000000001
BMS_packCurrent,20.542,1.9000000000000001
BMS_packCurrent,20.5519,1.9000000000000001
BMS_packCurrent,20.5623,1.8
BMS_packCurrent,20.5719,1.8
BMS_packCurrent,20.5819,1.8
BMS_packCurrent,20.5923,1.9000000000000001
BMS_packCurrent,20.6019,1.8
BMS_packCurrent,20.6121,1.8
BMS_packCurrent,20.6222,1.8
BMS_packCurrent,20.6319,1.8
BMS_packCurrent,20.6423,1.8
BMS_packCurrent,20.6519,1.7000000000000002
BMS_packCurrent,20.6624,1.7000000000000002
BMS_packCurrent,20.6719,1.7000000000000002
BMS_packCurrent,20.6819,1.7000000000000002
BMS_packCurrent,20.6923,1.6
BMS_packCurrent,20.7022,1.6
BMS_packCurrent,20.712,1.6
BMS_packCurrent,20.7222,1.6
BMS_packCurrent,20.7319,1.6
BMS_packCurrent,20.7423,1.6
BMS_packCurrent,20.7519,1.6
BMS_packCurrent,20.7624,1.6
BMS_packCurrent,20.7719,1.6
BMS_packCurrent,20.7821,1.6
BMS_packCurrent,20.7924,1.6
BMS_packCurrent,20.8022,1.6
BMS_packCurrent,20.8119,1.6
BMS_packCurrent,20.8222,1.5
BMS_packCurrent,20.8319,1.5
BMS_packCurrent,20.8423,1.6
BMS_packCurrent,20.8519,1.6
BMS_packCurrent,20.8619,1.6
BMS_packCurrent,20.8719,1.6
BMS_packCurrent,20.8819,1.6
BMS_packCurrent,20.8919,1.6
BMS_packCurrent,20.9022,1.6
BMS_packCurrent,20.912,1.6
BMS_packCurrent,20.9222,1.6
BMS_packCurrent,20.9319,1.6
BMS_packCurrent,20.9423,1.6
BMS_packCurrent,20.9519,1.6
BMS_packCurrent,20.9622,1.6
BMS_packCurrent,20.9719,1.6
BMS_packCurrent,20.9819,1.6
BMS_packCurrent,20.9924,1.6
BMS_packCurrent,21.0022,1.6
BMS_packCurrent,21.0119,1.6
BMS_packCurrent,21.0222,1.6
BMS_packCurrent,21.0319,1.6
BMS_packCurrent,21.0423,1.6
BMS_packCurrent,21.0519,1.6
BMS_packCurrent,21.0622,1.6
BMS_packCurrent,21.0719,1.6
BMS_packCurrent,21.0819,1.6
BMS_packCurrent,21.0923,1.6
BMS_packCurrent,21.1021,1.5
BMS_packCurrent,21.1121,1.5
BMS_packCurrent,21.1222,1.6
BMS_packCurrent,21.1319,1.6
BMS_packCurrent,21.1421,1.6
BMS_packCurrent,21.1519,1.6
BMS_packCurrent,21.1623,1.6
BMS_packCurrent,21.1719,1.6
BMS_packCurrent,21.1821,1.6
BMS_packCurrent,21.1923,1.6
BMS_packCurrent,21.2021,1.5
BMS_packCurrent,21.2121,1.5
BMS_packCurrent,21.2222,1.6
BMS_packCurrent,21.2319,1.5
BMS_packCurrent,21.242,1.6
BMS_packCurrent,21.2521,1.6
BMS_packCurrent,21.2621,1.6
BMS_packCurrent,21.2719,1.6
BMS_packCurrent,21.2821,1.6
BMS_packCurrent,21.2923,1.6
BMS_packCurrent,21.3021,1.6
BMS_packCurrent,21.312,1.6
BMS_packCurrent,21.3222,1.6
BMS_packCurrent,21.3319,1.6
BMS_packCurrent,21.3421,1.6
BMS_packCurrent,21.352,1.6
BMS_packCurrent,21.3623,1.6
BMS_packCurrent,21.3719,1.6
BMS_packCurrent,21.3821,1.6
BMS_packCurrent,21.3922,1.6
BMS_packCurrent,21.4021,1.5
BMS_packCurrent,21.4119,1.6
BMS_packCurrent,21.4222,1.6
BMS_packCurrent,21.432,1.6
BMS_packCurrent,21.4421,1.6
BMS_packCurrent,21.4519,1.6
BMS_packCurrent,21.4621,1.5
BMS_packCurrent,21.4719,1.6
BMS_packCurrent,21.482,1.6
BMS_packCurrent,21.4923,1.5
BMS_packCurrent,21.5021,1.6
BMS_packCurrent,21.512,1.6
BMS_packCurrent,21.5221,1.6
BMS_packCurrent,21.5321,1.6
BMS_packCurrent,21.5421,1.5
BMS_packCurrent,21.5519,1.6
BMS_packCurrent,21.5622,1.5
BMS_packCurrent,21.5719,1.6
BMS_packCurrent,21.5821,1.5
BMS_packCurrent,21.5924,1.5
BMS_packCurrent,21.6021,1.5
BMS_packCurrent,21.612,1.5
BMS_packCurrent,21.6222,1.4000000000000001
BMS_packCurrent,21.6321,1.4000000000000001
BMS_packCurrent,21.6421,1.5
BMS_packCurrent,21.6519,1.5
BMS_packCurrent,21.6622,1.5
BMS_packCurrent,21.6719,1.5
BMS_packCurrent,21.6821,1.5
BMS_packCurrent,21.6924,1.5
BMS_packCurrent,21.7021,1.5
BMS_packCurrent,21.712,1.5
BMS_packCurrent,21.7222,1.5
BMS_packCurrent,21.7319,1.5
BMS_packCurrent,21.7421,1.5
BMS_packCurrent,21.7519,1.5
BMS_packCurrent,21.7622,1.5
BMS_packCurrent,21.7719,1.5
BMS_packCurrent,21.7821,1.5
BMS_packCurrent,21.7924,1.5
BMS_packCurrent,21.8021,1.5
BMS_packCurrent,21.812,1.5
BMS_packCurrent,21.8222,1.5
BMS_packCurrent,21.832,1.5
BMS_packCurrent,21.8424,1.5
BMS_packCurrent,21.8519,1.5
BMS_packCurrent,21.8621,1.5
BMS_packCurrent,21.8719,1.6
BMS_packCurrent,21.8821,1.5
BMS_packCurrent,21.892,1.5
BMS_packCurrent,21.9024,1.4000000000000001
BMS_packCurrent,21.912,1.4000000000000001
BMS_packCurrent,21.9221,1.4000000000000001
BMS_packCurrent,21.9319,1.4000000000000001
BMS_packCurrent,21.9421,1.5
BMS_packCurrent,21.9519,1.5
BMS_packCurrent,21.962,1.6
BMS_packCurrent,21.9719,1.6
BMS_packCurrent,21.9819,1.6
BMS_packCurrent,21.9924,1.5
BMS_packCurrent,22.002,1.5
BMS_packCurrent,22.0119,1.5
BMS_packCurrent,22.022,1.5
BMS_packCurrent,22.0322,1.4000000000000001
BMS_packCurrent,22.0422,1.6
BMS_packCurrent,22.0519,1.6
BMS_packCurrent,22.0619,1.6
BMS_packCurrent,22.0719,1.6
BMS_packCurrent,22.0819,1.6
BMS_packCurrent,22.0922,1.6
BMS_packCurrent,22.1019,1.7000000000000002
BMS_packCurrent,22.112,1.7000000000000002
BMS_packCurrent,22.122,1.7000000000000002
BMS_packCurrent,22.1319,1.7000000000000002
BMS_packCurrent,22.142,1.7000000000000002
BMS_packCurrent,22.1519,1.7000000000000002
BMS_packCurrent,22.162,1.7000000000000002
BMS_packCurrent,22.1719,1.7000000000000002
BMS_packCurrent,22.1819,1.7000000000000002
BMS_packCurrent,22.1924,1.8
BMS_packCurrent,22.202,1.7000000000000002
BMS_packCurrent,22.212,1.8
BMS_packCurrent,22.2221,1.8
BMS_packCurrent,22.2319,1.8
BMS_packCurrent,22.2421,1.9000000000000001
BMS_packCurrent,22.2521,1.9000000000000001
BMS_packCurrent,22.2619,1.8
BMS_packCurrent,22.2719,2.0
BMS_packCurrent,22.2819,1.9000000000000001
BMS_packCurrent,22.2924,1.9000000000000001
BMS_packCurrent,22.302,2.0
BMS_packCurrent,22.3121,2.1
BMS_packCurrent,22.3222,2.2
BMS_packCurrent,22.3319,2.1
BMS_packCurrent,22.342,2.2
BMS_packCurrent,22.3521,2.3000000000000003
BMS_packCurrent,22.362,2.4000000000000004
BMS_packCurrent,22.3719,2.3000000000000003
BMS_packCurrent,22.3819,2.3000000000000003
BMS_packCurrent,22.3922,2.3000000000000003
BMS_packCurrent,22.402,2.3000000000000003
BMS_packCurrent,22.4119,2.4000000000000004
BMS_packCurrent,22.4221,2.4000000000000004
BMS_packCurrent,22.4321,2.6
BMS_packCurrent,22.442,2.6
BMS_packCurrent,22.4519,2.6
BMS_packCurrent,22.4621,2.7
BMS_packCurrent,22.4719,2.7
BMS_packCurrent,22.482,2.6
BMS_packCurrent,22.4924,2.6
BMS_packCurrent,22.5021,2.8000000000000003
BMS_packCurrent,22.5121,2.8000000000000003
BMS_packCurrent,22.5222,2.9000000000000004
BMS_packCurrent,22.5321,2.9000000000000004
BMS_packCurrent,22.542,2.9000000000000004
BMS_packCurrent,22.5519,2.8000000000000003
BMS_packCurrent,22.562,2.7
BMS_packCurrent,22.5719,2.7
BMS_packCurrent,22.582,2.8000000000000003
BMS_packCurrent,22.5924,2.9000000000000004
BMS_packCurrent,22.602,2.9000000000000004
BMS_packCurrent,22.612,3.0
BMS_packCurrent,22.6222,2.9000000000000004
BMS_packCurrent,22.632,2.9000000000000004
BMS_packCurrent,22.642,2.8000000000000003
BMS_packCurrent,22.652,3.0
BMS_packCurrent,22.662,3.0
BMS_packCurrent,22.6719,3.1
BMS_packCurrent,22.682,3.1
BMS_packCurrent,22.6923,3.0
BMS_packCurrent,22.702,3.0
BMS_packCurrent,22.7121,3.2
BMS_packCurrent,22.7221,3.2
BMS_packCurrent,22.732,3.2
BMS_packCurrent,22.742,3.0
BMS_packCurrent,22.752,3.1
BMS_packCurrent,22.7622,3.3000000000000003
BMS_packCurrent,22.7719,3.3000000000000003
BMS_packCurrent,22.782,3.2
BMS_packCurrent,22.7925,3.2
BMS_packCurrent,22.802,3.2
BMS_packCurrent,22.812,3.3000000000000003
BMS_packCurrent,22.822,3.4000000000000004
BMS_packCurrent,22.8322,3.1
BMS_packCurrent,22.8421,3.1
BMS_packCurrent,22.852,3.5
BMS_packCurrent,22.862,3.5
BMS_packCurrent,22.872,3.3000000000000003
BMS_packCurrent,22.8819,3.4000000000000004
BMS_packCurrent,22.892,3.5
BMS_packCurrent,22.9022,3.6
BMS_packCurrent,22.9121,3.3000000000000003
BMS_packCurrent,22.922,3.5
BMS_packCurrent,22.932,3.7
BMS_packCurrent,22.942,3.4000000000000004
BMS_packCurrent,22.952,3.4000000000000004
BMS_packCurrent,22.962,3.7
BMS_packCurrent,22.972,3.6
BMS_packCurrent,22.982,3.6
BMS_packCurrent,22.9924,3.8000000000000003
BMS_packCurrent,23.0021,3.9000000000000004
BMS_packCurrent,23.012,3.4000000000000004
BMS_packCurrent,23.022,3.6
BMS_packCurrent,23.032,3.8000000000000003
BMS_packCurrent,23.042,3.6
BMS_packCurrent,23.052,3.7
BMS_packCurrent,23.062,3.8000000000000003
BMS_packCurrent,23.0722,3.5
BMS_packCurrent,23.082,3.8000000000000003
BMS_packCurrent,23.0923,4.0
BMS_packCurrent,23.102,3.6
BMS_packCurrent,23.1121,3.8000000000000003
BMS_packCurrent,23.122,3.8000000000000003
BMS_packCurrent,23.132,3.6
BMS_packCurrent,23.142,4.1000000000000005
BMS_packCurrent,23.152,4.1000000000000005
BMS_packCurrent,23.162,3.8000000000000003
BMS_packCurrent,23.172,4.0
BMS_packCurrent,23.182,3.7
BMS_packCurrent,23.1925,3.8000000000000003
BMS_packCurrent,23.202,4.1000000000000005
BMS_packCurrent,23.2121,3.6
BMS_packCurrent,23.2222,4.1000000000000005
BMS_packCurrent,23.232,4.0
BMS_packCurrent,23.2421,4.0
BMS_packCurrent,23.252,4.1000000000000005
BMS_packCurrent,23.262,3.8000000000000003
BMS_packCurrent,23.272,4.1000000000000005
BMS_packCurrent,23.282,3.8000000000000003
BMS_packCurrent,23.2925,4.0
BMS_packCurrent,23.302,4.1000000000000005
BMS_packCurrent,23.3121,3.9000000000000004
BMS_packCurrent,23.3221,4.2
BMS_packCurrent,23.332,3.7
BMS_packCurrent,23.3421,4.2
BMS_packCurrent,23.352,3.8000000000000003
BMS_packCurrent,23.3621,4.1000000000000005
BMS_packCurrent,23.372,3.9000000000000004
BMS_packCurrent,23.3821,3.9000000000000004
BMS_packCurrent,23.3925,4.1000000000000005
BMS_packCurrent,23.402,3.9000000000000004
BMS_packCurrent,23.412,4.1000000000000005
BMS_packCurrent,23.4221,3.9000000000000004
BMS_packCurrent,23.4322,4.3
BMS_packCurrent,23.4421,3.9000000000000004
BMS_packCurrent,23.452,4.4
BMS_packCurrent,23.4622,3.8000000000000003
BMS_packCurrent,23.472,4.2
BMS_packCurrent,23.4821,3.9000000000000004
BMS_packCurrent,23.4925,4.4
BMS_packCurrent,23.5022,3.9000000000000004
BMS_packCurrent,23.5122,4.4
BMS_packCurrent,23.5221,3.9000000000000004
BMS_packCurrent,23.5321,4.4
BMS_packCurrent,23.5421,4.0
BMS_packCurrent,23.552,4.4
BMS_packCurrent,23.5621,4.0
BMS_packCurrent,23.572,4.3
BMS_packCurrent,23.582,4.0
BMS_packCurrent,23.5925,4.2
BMS_packCurrent,23.602,4.0
BMS_packCurrent,23.6122,4.3
BMS_packCurrent,23.6221,4.3
BMS_packCurrent,23.6321,4.0
BMS_packCurrent,23.6421,4.2
BMS_packCurrent,23.652,4.0
BMS_packCurrent,23.6622,4.4
BMS_packCurrent,23.672,4.0
BMS_packCurrent,23.682,4.3
BMS_packCurrent,23.6923,4.1000000000000005
BMS_packCurrent,23.702,4.1000000000000005
BMS_packCurrent,23.7122,4.3
BMS_packCurrent,23.7221,4.2
BMS_packCurrent,23.732,4.3
BMS_packCurrent,23.7421,4.0
BMS_packCurrent,23.752,4.4
BMS_packCurrent,23.7622,4.1000000000000005
BMS_packCurrent,23.772,4.1000000000000005
BMS_packCurrent,23.782,4.4
BMS_packCurrent,23.7923,3.8000000000000003
BMS_packCurrent,23.802,4.3
BMS_packCurrent,23.812,4.3
BMS_packCurrent,23.822,4.1000000000000005
BMS_packCurrent,23.832,4.6000000000000005
BMS_packCurrent,23.8422,4.0
BMS_packCurrent,23.852,4.1000000000000005
BMS_packCurrent,23.862,4.4
BMS_packCurrent,23.872,4.0
BMS_packCurrent,23.882,4.3
BMS_packCurrent,23.892,4.2
BMS_packCurrent,23.9022,4.1000000000000005
BMS_packCurrent,23.912,4.4
BMS_packCurrent,23.922,4.3
BMS_packCurrent,23.9321,4.1000000000000005
BMS_packCurrent,23.9421,4.3
BMS_packCurrent,23.952,4.2
BMS_packCurrent,23.9621,4.2
BMS_packCurrent,23.972,4.4
BMS_packCurrent,23.9821,4.1000000000000005
BMS_packCurrent,23.9923,4.1000000000000005
BMS_packCurrent,24.002,4.4
BMS_packCurrent,24.012,3.9000000000000004
BMS_packCurrent,24.0221,4.1000000000000005
BMS_packCurrent,24.032,4.5
BMS_packCurrent,24.0421,4.1000000000000005
BMS_packCurrent,24.052,4.0
BMS_packCurrent,24.062,4.5
BMS_packCurrent,24.072,4.1000000000000005
BMS_packCurrent,24.082,4.1000000000000005
BMS_packCurrent,24.0925,4.2
BMS_packCurrent,24.102,4.4
BMS_packCurrent,24.1122,4.1000000000000005
BMS_packCurrent,24.1221,4.3
BMS_packCurrent,24.132,4.4
BMS_packCurrent,24.1421,4.1000000000000005
BMS_packCurrent,24.152,4.1000000000000005
BMS_packCurrent,24.1621,4.5
BMS_packCurrent,24.172,4.1000000000000005
BMS_packCurrent,24.182,4.0
BMS_packCurrent,24.1923,4.3
BMS_packCurrent,24.202,4.4
BMS_packCurrent,24.2122,4.2
BMS_packCurrent,24.2222,3.9000000000000004
BMS_packCurrent,24.2321,4.4
BMS_packCurrent,24.2422,4.3
BMS_packCurrent,24.2521,4.1000000000000005
BMS_packCurrent,24.262,4.1000000000000005
BMS_packCurrent,24.272,4.2
BMS_packCurrent,24.2821,4.3
BMS_packCurrent,24.2923,4.1000000000000005
BMS_packCurrent,24.302,4.1000000000000005
BMS_packCurrent,24.3122,4.4
BMS_packCurrent,24.3222,4.2
BMS_packCurrent,24.332,4.1000000000000005
BMS_packCurrent,24.3421,4.0
BMS_packCurrent,24.352,4.5
BMS_packCurrent,24.3622,4.4
BMS_packCurrent,24.372,4.3
BMS_packCurrent,24.382,4.1000000000000005
BMS_packCurrent,24.3923,4.1000000000000005
BMS_packCurrent,24.402,4.4
BMS_packCurrent,24.412,4.3
BMS_packCurrent,24.4221,4.3
BMS_packCurrent,24.432,4.0
BMS_packCurrent,24.4421,4.2
BMS_packCurrent,24.452,4.4
BMS_packCurrent,24.4622,4.4
BMS_packCurrent,24.472,4.1000000000000005
BMS_packCurrent,24.4822,4.0
BMS_packCurrent,24.4923,4.4
BMS_packCurrent,24.5023,4.4
BMS_packCurrent,24.5122,4.4
BMS_packCurrent,24.5222,4.2
BMS_packCurrent,24.5322,4.1000000000000005
BMS_packCurrent,24.5421,4.2
BMS_packCurrent,24.552,4.2
BMS_packCurrent,24.5621,4.3
BMS_packCurrent,24.572,4.3
BMS_packCurrent,24.582,4.1000000000000005
BMS_packCurrent,24.5923,4.1000000000000005
BMS_packCurrent,24.602,4.1000000000000005
BMS_packCurrent,24.612,4.2
BMS_packCurrent,24.6222,4.3
BMS_packCurrent,24.6322,4.3
BMS_packCurrent,24.6421,4.3
BMS_packCurrent,24.652,3.9000000000000004
BMS_packCurrent,24.662,4.1000000000000005
BMS_packCurrent,24.672,4.1000000000000005
BMS_packCurrent,24.682,4.2
BMS_packCurrent,24.6925,4.4
BMS_packCurrent,24.702,4.3
BMS_packCurrent,24.7122,4.1000000000000005
BMS_packCurrent,24.7221,4.0
BMS_packCurrent,24.732,4.0
BMS_packCurrent,24.7421,4.0
BMS_packCurrent,24.7521,4.2
BMS_packCurrent,24.7622,4.2
BMS_packCurrent,24.772,4.4
BMS_packCurrent,24.782,4.1000000000000005
BMS_packCurrent,24.7923,4.1000000000000005
BMS_packCurrent,24.802,3.9000000000000004
BMS_packCurrent,24.8122,4.0
BMS_packCurrent,24.8223,3.9000000000000004
BMS_packCurrent,24.832,4.2
BMS_packCurrent,24.8421,4.1000000000000005
BMS_packCurrent,24.852,4.4
BMS_packCurrent,24.8621,4.1000000000000005
BMS_packCurrent,24.8721,4.3
BMS_packCurrent,24.8821,4.1000000000000005
BMS_packCurrent,24.892,4.0
BMS_packCurrent,24.9022,3.9000000000000004
BMS_packCurrent,24.9122,4.0
BMS_packCurrent,24.9221,3.9000000000000004
BMS_packCurrent,24.9321,4.3
BMS_packCurrent,24.9421,4.2
BMS_packCurrent,24.952,4.3
BMS_packCurrent,24.9621,4.2
BMS_packCurrent,24.972,4.2
BMS_packCurrent,24.9821,4.4
BMS_packCurrent,24.9923,4.2
BMS_packCurrent,25.002,4.1000000000000005
BMS_packCurrent,25.012,4.1000000000000005
BMS_packCurrent,25.0221,4.0
BMS_packCurrent,25.032,4.0
BMS_packCurrent,25.042,4.0
BMS_packCurrent,25.0521,3.9000000000000004
BMS_packCurrent,25.062,4.0
BMS_packCurrent,25.072,3.9000000000000004
BMS_packCurrent,25.082,4.0
BMS_packCurrent,25.0924,4.0
BMS_packCurrent,25.102,4.3
BMS_packCurrent,25.1123,4.1000000000000005
BMS_packCurrent,25.1222,4.2
BMS_packCurrent,25.132,4.2
BMS_packCurrent,25.1423,4.3
BMS_packCurrent,25.152,4.0
BMS_packCurrent,25.1622,4.2
BMS_packCurrent,25.172,4.1000000000000005
BMS_packCurrent,25.182,4.1000000000000005
BMS_packCurrent,25.1924,4.1000000000000005
BMS_packCurrent,25.2021,4.1000000000000005
BMS_packCurrent,25.2121,4.0
BMS_packCurrent,25.2221,3.9000000000000004
BMS_packCurrent,25.2321,4.1000000000000005
BMS_packCurrent,25.2421,3.8000000000000003
BMS_packCurrent,25.2521,4.0
BMS_packCurrent,25.262,3.8000000000000003
BMS_packCurrent,25.272,3.9000000000000004
BMS_packCurrent,25.282,3.9000000000000004
BMS_packCurrent,25.2924,4.0
BMS_packCurrent,25.302,3.9000000000000004
BMS_packCurrent,25.3123,3.9000000000000004
BMS_packCurrent,25.3221,4.1000000000000005
BMS_packCurrent,25.332,3.8000000000000003
BMS_packCurrent,25.3421,4.0
BMS_packCurrent,25.3521,3.8000000000000003
BMS_packCurrent,25.3622,4.1000000000000005
BMS_packCurrent,25.372,3.9000000000000004
BMS_packCurrent,25.382,3.9000000000000004
BMS_packCurrent,25.3924,3.9000000000000004
BMS_packCurrent,25.402,3.9000000000000004
BMS_packCurrent,25.4123,4.0
BMS_packCurrent,25.4221,3.8000000000000003
BMS_packCurrent,25.4321,4.1000000000000005
BMS_packCurrent,25.4421,3.8000000000000003
BMS_packCurrent,25.452,3.9000000000000004
BMS_packCurrent,25.4623,3.8000000000000003
BMS_packCurrent,25.4721,4.1000000000000005
BMS_packCurrent,25.4822,4.1000000000000005
BMS_packCurrent,25.4924,4.0
BMS_packCurrent,25.5023,4.1000000000000005
BMS_packCurrent,25.5121,3.9000000000000004
BMS_packCurrent,25.5221,4.0
BMS_packCurrent,25.5323,4.1000000000000005
BMS_packCurrent,25.5421,4.0
BMS_packCurrent,25.552,4.1000000000000005
BMS_packCurrent,25.5622,4.0
BMS_packCurrent,25.572,4.0
BMS_packCurrent,25.582,3.8000000000000003
BMS_packCurrent,25.5924,3.9000000000000004
BMS_packCurrent,25.602,3.9000000000000004
BMS_packCurrent,25.6121,3.7
BMS_packCurrent,25.6221,3.9000000000000004
BMS_packCurrent,25.632,3.8000000000000003
BMS_packCurrent,25.6421,3.9000000000000004
BMS_packCurrent,25.652,3.9000000000000004
BMS_packCurrent,25.6622,3.9000000000000004
BMS_packCurrent,25.672,4.1000000000000005
BMS_packCurrent,25.682,3.9000000000000004
BMS_packCurrent,25.6923,4.0
BMS_packCurrent,25.702,4.2
BMS_packCurrent,25.712,4.0
BMS_packCurrent,25.7221,4.1000000000000005
BMS_packCurrent,25.7322,3.8000000000000003
BMS_packCurrent,25.7423,3.9000000000000004
BMS_packCurrent,25.7522,3.8000000000000003
BMS_packCurrent,25.7622,3.7
BMS_packCurrent,25.772,3.9000000000000004
BMS_packCurrent,25.782,3.6
BMS_packCurrent,25.7924,3.9000000000000004
BMS_packCurrent,25.802,3.9000000000000004
BMS_packCurrent,25.8121,4.1000000000000005
BMS_packCurrent,25.8221,4.3
BMS_packCurrent,25.8321,3.9000000000000004
BMS_packCurrent,25.8422,3.8000000000000003
BMS_packCurrent,25.852,3.7
BMS_packCurrent,25.8622,3.6
BMS_packCurrent,25.872,3.9000000000000004
BMS_packCurrent,25.882,3.8000000000000003
BMS_packCurrent,25.8921,3.8000000000000003
BMS_packCurrent,25.9023,4.0
BMS_packCurrent,25.9121,3.8000000000000003
BMS_packCurrent,25.9221,4.0
BMS_packCurrent,25.932,3.8000000000000003
BMS_packCurrent,25.9422,3.7
BMS_packCurrent,25.9521,3.7
BMS_packCurrent,25.9622,3.5
BMS_packCurrent,25.9721,3.7
BMS_packCurrent,25.982,3.9000000000000004
BMS_packCurrent,25.9924,3.8000000000000003
BMS_packCurrent,26.0021,3.9000000000000004
BMS_packCurrent,26.0122,3.6
BMS_packCurrent,26.0221,3.5
BMS_packCurrent,26.0321,3.7
BMS_packCurrent,26.0423,3.6
